235,select * from PhotozRF where objid=#
2019-02-15 00:11:00,1
2019-02-15 00:17:00,1
2019-02-15 00:19:00,1
2019-02-15 00:20:00,1
2019-02-15 00:27:00,1
2019-02-15 00:29:00,1
2019-02-15 00:40:00,1
2019-02-15 00:42:00,1
2019-02-15 00:49:00,1
2019-02-15 00:50:00,1
2019-02-15 00:52:00,2
2019-02-15 00:57:00,1
2019-02-15 01:03:00,1
2019-02-15 01:14:00,1
2019-02-15 01:15:00,1
2019-02-15 01:17:00,1
2019-02-15 01:30:00,1
2019-02-15 01:35:00,1
2019-02-15 01:42:00,1
2019-02-15 01:44:00,1
2019-02-15 01:50:00,1
2019-02-15 01:56:00,1
2019-02-15 02:00:00,1
2019-02-15 02:06:00,1
2019-02-15 02:21:00,1
2019-02-15 02:28:00,1
2019-02-15 02:37:00,1
2019-02-15 03:00:00,1
2019-02-15 03:04:00,1
2019-02-15 03:05:00,1
2019-02-15 03:07:00,1
2019-02-15 03:12:00,1
2019-02-15 03:21:00,1
2019-02-15 03:23:00,1
2019-02-15 03:27:00,1
2019-02-15 03:30:00,1
2019-02-15 03:34:00,1
2019-02-15 03:40:00,1
2019-02-15 03:47:00,1
2019-02-15 03:53:00,1
2019-02-15 04:04:00,1
2019-02-15 04:08:00,1
2019-02-15 04:12:00,1
2019-02-15 04:16:00,1
2019-02-15 04:18:00,1
2019-02-15 04:22:00,1
2019-02-15 04:28:00,1
2019-02-15 04:31:00,1
2019-02-15 04:33:00,1
2019-02-15 04:44:00,1
2019-02-15 04:59:00,1
2019-02-15 05:03:00,1
2019-02-15 05:05:00,1
2019-02-15 05:06:00,1
2019-02-15 05:15:00,1
2019-02-15 05:26:00,1
2019-02-15 05:27:00,1
2019-02-15 05:28:00,1
2019-02-15 05:36:00,1
2019-02-15 05:55:00,1
2019-02-15 05:56:00,1
2019-02-15 05:58:00,1
2019-02-15 06:01:00,1
2019-02-15 06:28:00,1
2019-02-15 06:29:00,1
2019-02-15 06:33:00,1
2019-02-15 06:34:00,1
2019-02-15 12:58:00,1
2019-02-15 13:00:00,1
2019-02-15 13:04:00,1
2019-02-15 13:08:00,2
2019-02-15 13:10:00,1
2019-02-15 13:13:00,1
2019-02-15 13:24:00,1
2019-02-15 13:27:00,1
2019-02-15 13:33:00,1
2019-02-15 13:34:00,1
2019-02-15 13:35:00,1
2019-02-15 13:36:00,1
2019-02-15 13:40:00,1
2019-02-15 13:41:00,1
2019-02-15 13:44:00,1
2019-02-15 13:49:00,1
2019-02-15 13:56:00,1
2019-02-15 13:58:00,1
2019-02-15 14:07:00,1
2019-02-15 14:08:00,1
2019-02-15 14:24:00,1
2019-02-15 14:27:00,1
2019-02-15 14:36:00,1
2019-02-15 14:46:00,1
2019-02-15 14:50:00,2
2019-02-15 14:55:00,1
2019-02-15 14:58:00,2
2019-02-15 15:00:00,1
2019-02-15 15:12:00,1
2019-02-15 15:23:00,1
2019-02-15 15:25:00,2
2019-02-15 15:29:00,2
2019-02-15 15:39:00,1
2019-02-15 15:40:00,1
2019-02-15 15:41:00,1
2019-02-15 15:42:00,1
2019-02-15 15:45:00,1
2019-02-15 15:51:00,1
2019-02-15 15:55:00,1
2019-02-15 15:58:00,1
2019-02-15 16:00:00,2
2019-02-15 16:02:00,1
2019-02-15 16:04:00,1
2019-02-15 16:11:00,1
2019-02-15 16:15:00,1
2019-02-15 16:19:00,1
2019-02-15 16:27:00,1
2019-02-15 16:34:00,1
2019-02-15 16:35:00,2
2019-02-15 16:38:00,1
2019-02-15 16:41:00,1
2019-02-15 16:48:00,1
2019-02-15 16:51:00,1
2019-02-15 16:59:00,1
2019-02-15 17:10:00,1
2019-02-15 17:13:00,1
2019-02-15 17:19:00,1
2019-02-15 17:29:00,1
2019-02-15 17:37:00,1
2019-02-15 17:41:00,2
2019-02-15 17:42:00,1
2019-02-15 17:47:00,1
2019-02-15 17:48:00,1
2019-02-15 17:53:00,3
2019-02-15 18:13:00,1
2019-02-15 18:16:00,1
2019-02-15 18:20:00,1
2019-02-15 18:26:00,1
2019-02-15 18:27:00,1
2019-02-15 18:37:00,1
2019-02-15 18:39:00,1
2019-02-15 18:56:00,1
2019-02-15 19:04:00,2
2019-02-15 19:10:00,1
2019-02-15 19:18:00,1
2019-02-15 19:28:00,1
2019-02-15 19:29:00,1
2019-02-15 19:30:00,2
2019-02-15 19:40:00,1
2019-02-15 19:41:00,3
2019-02-15 19:47:00,1
2019-02-15 20:00:00,3
2019-02-15 20:07:00,1
2019-02-15 20:08:00,1
2019-02-15 20:11:00,1
2019-02-15 20:15:00,1
2019-02-15 20:24:00,2
2019-02-15 20:26:00,1
2019-02-15 20:27:00,2
2019-02-15 20:28:00,2
2019-02-15 20:31:00,1
2019-02-15 20:32:00,1
2019-02-15 20:34:00,1
2019-02-15 20:35:00,3
2019-02-15 20:37:00,1
2019-02-15 20:51:00,1
2019-02-15 20:56:00,1
2019-02-15 20:57:00,1
2019-02-15 20:58:00,1
2019-02-15 21:00:00,1
2019-02-15 21:01:00,2
2019-02-15 21:03:00,1
2019-02-15 21:11:00,1
2019-02-15 21:16:00,2
2019-02-15 21:20:00,1
2019-02-15 21:21:00,1
2019-02-15 21:26:00,1
2019-02-15 21:27:00,1
2019-02-15 21:29:00,1
2019-02-15 21:39:00,1
2019-02-15 21:41:00,2
2019-02-15 21:50:00,2
2019-02-15 21:55:00,1
2019-02-15 21:56:00,1
2019-02-15 21:59:00,2
2019-02-15 22:00:00,1
2019-02-15 22:01:00,1
2019-02-15 22:03:00,1
2019-02-15 22:13:00,1
2019-02-15 22:30:00,1
2019-02-15 22:35:00,1
2019-02-15 22:39:00,1
2019-02-15 22:44:00,1
2019-02-15 22:48:00,1
2019-02-15 23:05:00,1
2019-02-15 23:07:00,2
2019-02-15 23:15:00,1
2019-02-15 23:19:00,1
2019-02-15 23:20:00,1
2019-02-15 23:21:00,1
2019-02-15 23:25:00,1
2019-02-15 23:29:00,1
2019-02-15 23:31:00,1
2019-02-15 23:33:00,1
2019-02-15 23:34:00,1
2019-02-15 23:47:00,1
2019-02-15 23:48:00,3
2019-02-15 23:50:00,1
