3374,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-02-15 14:01:00,2
2019-02-15 14:02:00,14
2019-02-15 14:03:00,4
2019-02-15 14:04:00,11
2019-02-15 14:05:00,9
2019-02-15 14:06:00,4
2019-02-15 14:07:00,10
2019-02-15 14:08:00,13
2019-02-15 14:09:00,7
2019-02-15 14:10:00,25
2019-02-15 14:11:00,2
2019-02-15 14:12:00,6
2019-02-15 14:13:00,7
2019-02-15 14:14:00,2
2019-02-15 14:15:00,13
2019-02-15 14:16:00,8
2019-02-15 14:17:00,9
2019-02-15 14:18:00,7
2019-02-15 14:19:00,2
2019-02-15 14:20:00,14
2019-02-15 14:21:00,7
2019-02-15 14:22:00,2
2019-02-15 14:23:00,8
2019-02-15 14:24:00,9
2019-02-15 14:25:00,1
2019-02-15 14:26:00,9
2019-02-15 14:27:00,10
2019-02-15 14:28:00,15
2019-02-15 14:29:00,8
2019-02-15 14:30:00,2
2019-02-15 14:31:00,8
2019-02-15 14:32:00,1
2019-02-15 14:33:00,2
2019-02-15 14:34:00,16
2019-02-15 14:35:00,9
2019-02-15 14:36:00,7
2019-02-15 14:37:00,15
2019-02-15 14:38:00,2
2019-02-15 14:39:00,9
2019-02-15 14:40:00,5
2019-02-15 14:41:00,13
2019-02-15 14:42:00,3
2019-02-15 14:43:00,12
2019-02-15 14:44:00,16
2019-02-15 14:45:00,6
2019-02-15 14:46:00,7
2019-02-15 14:47:00,6
2019-02-15 14:48:00,17
2019-02-15 14:49:00,2
2019-02-15 14:50:00,5
2019-02-15 14:51:00,8
2019-02-15 14:52:00,2
2019-02-15 14:53:00,18
2019-02-15 14:54:00,10
2019-02-15 14:55:00,1
2019-02-15 14:56:00,8
2019-02-15 14:57:00,14
2019-02-15 14:58:00,12
2019-02-15 14:59:00,10
2019-02-15 15:00:00,17
2019-02-15 15:01:00,13
2019-02-15 15:02:00,2
2019-02-15 15:03:00,20
2019-02-15 15:04:00,7
2019-02-15 15:05:00,14
2019-02-15 15:06:00,8
2019-02-15 15:07:00,3
2019-02-15 15:08:00,5
2019-02-15 15:09:00,8
2019-02-15 15:10:00,7
2019-02-15 15:11:00,3
2019-02-15 15:12:00,2
2019-02-15 15:13:00,2
2019-02-15 15:14:00,5
2019-02-15 15:15:00,6
2019-02-15 15:16:00,6
2019-02-15 15:17:00,1
2019-02-15 15:18:00,6
2019-02-15 15:19:00,3
2019-02-15 15:20:00,1
2019-02-15 15:21:00,3
2019-02-15 15:22:00,10
2019-02-15 15:23:00,3
2019-02-15 15:24:00,4
2019-02-15 15:25:00,8
2019-02-15 15:26:00,13
2019-02-15 15:27:00,7
2019-02-15 15:28:00,11
2019-02-15 15:29:00,4
2019-02-15 15:30:00,5
2019-02-15 15:31:00,7
2019-02-15 15:32:00,1
2019-02-15 15:33:00,7
2019-02-15 15:34:00,5
2019-02-15 15:35:00,7
2019-02-15 15:36:00,4
2019-02-15 15:37:00,4
2019-02-15 15:38:00,6
2019-02-15 15:39:00,1
2019-02-15 15:40:00,20
2019-02-15 15:41:00,11
2019-02-15 15:42:00,3
2019-02-15 15:43:00,6
2019-02-15 15:44:00,7
2019-02-15 15:45:00,6
2019-02-15 15:46:00,8
2019-02-15 15:47:00,6
2019-02-15 15:48:00,9
2019-02-15 15:49:00,11
2019-02-15 15:50:00,4
2019-02-15 15:51:00,8
2019-02-15 15:52:00,10
2019-02-15 15:53:00,18
2019-02-15 15:55:00,3
2019-02-15 15:56:00,4
2019-02-15 15:57:00,10
2019-02-15 15:58:00,6
2019-02-15 15:59:00,21
2019-02-15 16:00:00,4
