1,"SELECT s.specObjID, MAX(l.sigma * # / l.wave) AS veldisp, AVG(s.z) AS z INTO qso4 FROM SpecObj s, specLine l WHERE s.specObjID = l.specObjID AND ( (s.specClass = dbo.fSpecClass(&&&)) OR ( s.specClass = dbo.fSpecClass(&&&)) AND s.z BETWEEN # AND # AND l.sigma * # / l.wave > # AND s.zConf > #)"
2019-02-15 19:17:00,1
