1664,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-02-15 00:52:00,1
2019-02-15 01:09:00,2
2019-02-15 01:12:00,4
2019-02-15 01:21:00,1
2019-02-15 01:26:00,3
2019-02-15 01:27:00,1
2019-02-15 01:28:00,3
2019-02-15 01:29:00,19
2019-02-15 01:30:00,20
2019-02-15 01:31:00,21
2019-02-15 01:32:00,21
2019-02-15 01:33:00,23
2019-02-15 01:34:00,21
2019-02-15 01:35:00,23
2019-02-15 01:36:00,21
2019-02-15 01:37:00,23
2019-02-15 01:38:00,24
2019-02-15 01:39:00,23
2019-02-15 01:40:00,23
2019-02-15 01:41:00,24
2019-02-15 01:42:00,22
2019-02-15 01:43:00,24
2019-02-15 01:44:00,23
2019-02-15 01:45:00,23
2019-02-15 01:46:00,22
2019-02-15 01:47:00,22
2019-02-15 01:48:00,22
2019-02-15 01:49:00,22
2019-02-15 01:50:00,22
2019-02-15 01:51:00,23
2019-02-15 01:52:00,23
2019-02-15 01:53:00,23
2019-02-15 01:54:00,23
2019-02-15 01:55:00,24
2019-02-15 01:56:00,22
2019-02-15 01:57:00,23
2019-02-15 01:58:00,23
2019-02-15 01:59:00,23
2019-02-15 02:00:00,22
2019-02-15 02:01:00,24
2019-02-15 02:02:00,23
2019-02-15 02:03:00,22
2019-02-15 02:04:00,23
2019-02-15 02:05:00,22
2019-02-15 02:06:00,22
2019-02-15 02:07:00,22
2019-02-15 02:08:00,23
2019-02-15 02:09:00,24
2019-02-15 02:10:00,23
2019-02-15 02:11:00,22
2019-02-15 02:12:00,23
2019-02-15 02:13:00,23
2019-02-15 02:14:00,23
2019-02-15 02:15:00,23
2019-02-15 02:16:00,23
2019-02-15 02:17:00,22
2019-02-15 02:18:00,24
2019-02-15 02:19:00,23
2019-02-15 02:20:00,22
2019-02-15 02:21:00,21
2019-02-15 02:22:00,25
2019-02-15 02:23:00,23
2019-02-15 02:24:00,22
2019-02-15 02:25:00,23
2019-02-15 02:26:00,25
2019-02-15 02:27:00,11
2019-02-15 22:44:00,20
2019-02-15 22:45:00,34
2019-02-15 22:46:00,36
2019-02-15 22:47:00,36
2019-02-15 22:48:00,34
2019-02-15 22:49:00,37
2019-02-15 22:50:00,37
2019-02-15 22:51:00,37
2019-02-15 22:52:00,37
2019-02-15 22:53:00,18
