30,select * from SpecObjAll where specObjId=#
2019-02-15 01:05:00,1
2019-02-15 03:54:00,1
2019-02-15 05:35:00,1
2019-02-15 06:22:00,1
2019-02-15 15:29:00,9
2019-02-15 15:51:00,1
2019-02-15 16:43:00,1
2019-02-15 17:06:00,1
2019-02-15 17:22:00,1
2019-02-15 18:28:00,1
2019-02-15 18:49:00,1
2019-02-15 18:53:00,1
2019-02-15 19:18:00,1
2019-02-15 20:20:00,1
2019-02-15 21:01:00,3
2019-02-15 21:17:00,1
2019-02-15 22:41:00,1
2019-02-15 23:12:00,1
2019-02-15 23:18:00,1
2019-02-15 23:32:00,1
