29,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-03-18 03:44:00,1
2019-03-18 04:11:00,1
2019-03-18 07:54:00,1
2019-03-18 08:45:00,1
2019-03-18 08:47:00,1
2019-03-18 08:49:00,1
2019-03-18 08:52:00,1
2019-03-18 08:55:00,1
2019-03-18 08:57:00,1
2019-03-18 09:00:00,1
2019-03-18 09:01:00,1
2019-03-18 09:03:00,1
2019-03-18 09:04:00,1
2019-03-18 09:06:00,1
2019-03-18 09:08:00,2
2019-03-18 09:10:00,1
2019-03-18 09:11:00,1
2019-03-18 09:15:00,1
2019-03-18 09:17:00,1
2019-03-18 09:19:00,2
2019-03-18 09:23:00,1
2019-03-18 09:24:00,1
2019-03-18 09:28:00,1
2019-03-18 09:30:00,1
2019-03-18 15:41:00,1
2019-03-18 16:52:00,1
2019-03-18 17:23:00,1
