1,"SELECT s.bestobjid, s.specObjID, s.ra as specra, s.dec as specdec, s.z as redshift, s.zErr as redshiftErr FROM specObj s, dbo.fgetNearByObjEq(#,#,#) n WHERE s.bestobjid = n.objid"
2019-03-18 19:00:00,1
