2,"SELECT TOP # p.petroRad_r,ISNULL(s.targetObjID,#) as targetObjID FROM BESTDR8..PhotoObj AS p LEFT OUTER JOIN BESTDR8..SpecObj s ON p.objID = s.bestObjID 	JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = P.objID WHERE  ( p.type = # OR p.type = #)"
2019-03-18 04:28:00,2
