105,select * from Frame where fieldId=#
2019-03-18 00:14:00,1
2019-03-18 01:09:00,1
2019-03-18 01:17:00,18
2019-03-18 01:18:00,17
2019-03-18 01:27:00,1
2019-03-18 02:00:00,1
2019-03-18 03:19:00,1
2019-03-18 04:12:00,1
2019-03-18 05:09:00,1
2019-03-18 06:08:00,3
2019-03-18 06:38:00,1
2019-03-18 06:49:00,1
2019-03-18 06:51:00,1
2019-03-18 06:52:00,1
2019-03-18 08:11:00,1
2019-03-18 09:31:00,1
2019-03-18 09:56:00,1
2019-03-18 10:16:00,3
2019-03-18 10:32:00,2
2019-03-18 11:51:00,1
2019-03-18 11:53:00,2
2019-03-18 12:10:00,2
2019-03-18 12:22:00,3
2019-03-18 12:27:00,1
2019-03-18 13:19:00,1
2019-03-18 13:22:00,1
2019-03-18 13:28:00,2
2019-03-18 13:43:00,1
2019-03-18 14:21:00,1
2019-03-18 14:28:00,1
2019-03-18 14:43:00,1
2019-03-18 15:42:00,4
2019-03-18 15:57:00,1
2019-03-18 16:08:00,1
2019-03-18 17:11:00,1
2019-03-18 17:21:00,1
2019-03-18 17:55:00,1
2019-03-18 18:00:00,1
2019-03-18 18:16:00,1
2019-03-18 18:33:00,2
2019-03-18 18:45:00,1
2019-03-18 19:08:00,1
2019-03-18 19:18:00,6
2019-03-18 19:51:00,1
2019-03-18 20:02:00,1
2019-03-18 20:12:00,1
2019-03-18 20:52:00,1
2019-03-18 20:54:00,1
2019-03-18 21:06:00,1
2019-03-18 22:16:00,1
2019-03-18 22:54:00,1
2019-03-18 23:24:00,1
2019-03-18 23:25:00,1
