898,"select psfSigma1_z, psfSigma2_z, psfB_z, psfP0_z, psfBeta_z, psfSigmaP_z, psfSigma1_u, psfSigma2_u, psfB_u, psfP0_u, psfBeta_u, psfSigmaP_u, psfSigma1_g, psfSigma2_g, psfB_g, psfP0_g, psfBeta_g, psfSigmaP_g, psfSigma1_r, psfSigma2_r, psfB_r, psfP0_r, psfBeta_r, psfSigmaP_r, psfSigma1_i, psfSigma2_i, psfB_i, psfP0_i, psfBeta_i, psfSigmaP_i from Field where run = # and rerun = # and camcol = # and field = #"
2019-03-18 15:10:00,6
2019-03-18 15:11:00,1
2019-03-18 15:13:00,2
2019-03-18 15:29:00,1
2019-03-18 15:30:00,2
2019-03-18 15:31:00,1
2019-03-18 15:34:00,10
2019-03-18 15:41:00,4
2019-03-18 15:42:00,6
2019-03-18 15:48:00,3
2019-03-18 15:50:00,2
2019-03-18 15:51:00,1
2019-03-18 15:56:00,10
2019-03-18 16:07:00,10
2019-03-18 16:10:00,4
2019-03-18 16:13:00,1
2019-03-18 16:14:00,1
2019-03-18 16:16:00,2
2019-03-18 16:20:00,10
2019-03-18 16:22:00,2
2019-03-18 16:26:00,5
2019-03-18 16:28:00,1
2019-03-18 16:29:00,1
2019-03-18 16:31:00,2
2019-03-18 16:36:00,1
2019-03-18 16:37:00,1
2019-03-18 16:38:00,1
2019-03-18 16:39:00,1
2019-03-18 16:40:00,2
2019-03-18 16:41:00,1
2019-03-18 16:45:00,10
2019-03-18 16:47:00,2
2019-03-18 16:50:00,2
2019-03-18 16:56:00,2
2019-03-18 16:57:00,2
2019-03-18 17:06:00,4
2019-03-18 17:08:00,2
2019-03-18 17:13:00,2
2019-03-18 17:16:00,5
2019-03-18 17:18:00,2
2019-03-18 17:19:00,1
2019-03-18 17:23:00,10
2019-03-18 17:25:00,1
2019-03-18 17:30:00,9
2019-03-18 17:31:00,1
2019-03-18 17:32:00,1
2019-03-18 17:36:00,10
2019-03-18 17:41:00,1
2019-03-18 17:46:00,2
2019-03-18 17:47:00,1
2019-03-18 17:49:00,2
2019-03-18 17:50:00,1
2019-03-18 17:51:00,2
2019-03-18 17:52:00,2
2019-03-18 17:53:00,2
2019-03-18 17:55:00,1
2019-03-18 17:58:00,3
2019-03-18 17:59:00,5
2019-03-18 18:03:00,2
2019-03-18 18:05:00,2
2019-03-18 18:06:00,1
2019-03-18 18:07:00,1
2019-03-18 18:08:00,1
2019-03-18 18:10:00,7
2019-03-18 18:12:00,1
2019-03-18 18:14:00,2
2019-03-18 18:15:00,1
2019-03-18 18:18:00,4
2019-03-18 18:21:00,2
2019-03-18 18:23:00,1
2019-03-18 18:28:00,4
2019-03-18 18:30:00,1
2019-03-18 18:31:00,1
2019-03-18 18:32:00,1
2019-03-18 18:33:00,2
2019-03-18 18:35:00,2
2019-03-18 18:39:00,10
2019-03-18 18:44:00,10
2019-03-18 18:47:00,2
2019-03-18 18:51:00,5
2019-03-18 18:52:00,1
2019-03-18 18:54:00,2
2019-03-18 18:58:00,10
2019-03-18 19:01:00,3
2019-03-18 19:03:00,1
2019-03-18 19:08:00,2
2019-03-18 19:11:00,4
2019-03-18 19:13:00,1
2019-03-18 19:21:00,3
2019-03-18 19:26:00,10
2019-03-18 19:29:00,3
2019-03-18 19:31:00,5
2019-03-18 19:34:00,1
2019-03-18 19:35:00,1
2019-03-18 19:40:00,9
2019-03-18 19:42:00,1
2019-03-18 19:45:00,9
2019-03-18 19:52:00,10
2019-03-18 19:54:00,1
2019-03-18 19:55:00,3
2019-03-18 19:57:00,2
2019-03-18 19:58:00,1
2019-03-18 19:59:00,1
2019-03-18 20:03:00,9
2019-03-18 20:05:00,2
2019-03-18 20:06:00,1
2019-03-18 20:07:00,1
2019-03-18 20:11:00,6
2019-03-18 20:14:00,2
2019-03-18 20:18:00,1
2019-03-18 20:20:00,2
2019-03-18 20:21:00,2
2019-03-18 20:22:00,3
2019-03-18 20:24:00,1
2019-03-18 20:26:00,2
2019-03-18 20:27:00,2
2019-03-18 20:28:00,2
2019-03-18 20:30:00,4
2019-03-18 20:31:00,1
2019-03-18 20:32:00,1
2019-03-18 20:33:00,1
2019-03-18 20:34:00,1
2019-03-18 20:36:00,2
2019-03-18 20:39:00,3
2019-03-18 20:42:00,6
2019-03-18 20:43:00,1
2019-03-18 20:44:00,1
2019-03-18 20:45:00,3
2019-03-18 20:47:00,1
2019-03-18 20:49:00,1
2019-03-18 20:51:00,1
2019-03-18 20:52:00,2
2019-03-18 20:55:00,5
2019-03-18 20:56:00,1
2019-03-18 20:57:00,2
2019-03-18 20:59:00,3
2019-03-18 21:00:00,3
2019-03-18 21:06:00,10
2019-03-18 21:11:00,10
2019-03-18 21:13:00,3
2019-03-18 21:16:00,1
2019-03-18 21:19:00,4
2019-03-18 21:20:00,2
2019-03-18 21:27:00,3
2019-03-18 21:32:00,10
2019-03-18 21:33:00,1
2019-03-18 21:39:00,1
2019-03-18 21:43:00,10
2019-03-18 21:45:00,2
2019-03-18 21:46:00,1
2019-03-18 21:47:00,2
2019-03-18 21:48:00,2
2019-03-18 21:50:00,4
2019-03-18 21:51:00,1
2019-03-18 21:52:00,2
2019-03-18 21:53:00,1
2019-03-18 21:54:00,2
2019-03-18 22:04:00,10
2019-03-18 22:07:00,4
2019-03-18 22:11:00,10
2019-03-18 22:13:00,1
2019-03-18 22:18:00,10
2019-03-18 22:20:00,1
2019-03-18 22:24:00,1
2019-03-18 22:25:00,9
2019-03-18 22:26:00,1
2019-03-18 22:28:00,5
2019-03-18 22:30:00,2
2019-03-18 22:33:00,4
2019-03-18 22:34:00,2
2019-03-18 22:35:00,3
2019-03-18 22:37:00,2
2019-03-18 22:39:00,3
2019-03-18 22:41:00,2
2019-03-18 22:44:00,1
2019-03-18 22:45:00,1
2019-03-18 22:48:00,1
2019-03-18 22:49:00,9
2019-03-18 22:50:00,1
2019-03-18 22:54:00,8
2019-03-18 22:59:00,9
2019-03-18 23:00:00,1
2019-03-18 23:02:00,1
2019-03-18 23:03:00,2
2019-03-18 23:05:00,1
2019-03-18 23:09:00,8
2019-03-18 23:10:00,2
2019-03-18 23:13:00,3
2019-03-18 23:17:00,10
2019-03-18 23:19:00,1
2019-03-18 23:26:00,2
2019-03-18 23:28:00,1
2019-03-18 23:29:00,1
2019-03-18 23:30:00,2
2019-03-18 23:34:00,2
2019-03-18 23:38:00,1
2019-03-18 23:42:00,10
2019-03-18 23:46:00,5
2019-03-18 23:48:00,1
2019-03-18 23:50:00,2
2019-03-18 23:52:00,5
2019-03-18 23:56:00,2
2019-03-18 23:58:00,4
