97,select * from SpecObjAll where specObjId=#
2019-03-18 01:09:00,2
2019-03-18 01:21:00,1
2019-03-18 01:44:00,1
2019-03-18 02:12:00,1
2019-03-18 04:21:00,1
2019-03-18 04:55:00,1
2019-03-18 06:29:00,5
2019-03-18 08:31:00,7
2019-03-18 08:32:00,36
2019-03-18 08:33:00,22
2019-03-18 08:56:00,1
2019-03-18 08:58:00,1
2019-03-18 10:33:00,1
2019-03-18 10:40:00,1
2019-03-18 12:40:00,1
2019-03-18 13:44:00,1
2019-03-18 14:22:00,1
2019-03-18 14:52:00,2
2019-03-18 15:20:00,1
2019-03-18 15:47:00,1
2019-03-18 16:45:00,1
2019-03-18 17:16:00,1
2019-03-18 17:22:00,1
2019-03-18 18:16:00,1
2019-03-18 20:37:00,1
2019-03-18 21:06:00,1
2019-03-18 21:52:00,1
2019-03-18 22:29:00,1
2019-03-18 22:45:00,1
