282,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-03-18 08:07:00,2
2019-03-18 08:08:00,2
2019-03-18 08:09:00,2
2019-03-18 08:11:00,2
2019-03-18 08:31:00,2
2019-03-18 08:32:00,2
2019-03-18 08:33:00,2
2019-03-18 08:35:00,2
2019-03-18 08:51:00,2
2019-03-18 08:53:00,2
2019-03-18 08:55:00,2
2019-03-18 08:57:00,2
2019-03-18 09:07:00,2
2019-03-18 09:08:00,2
2019-03-18 09:09:00,2
2019-03-18 09:11:00,2
2019-03-18 09:18:00,4
2019-03-18 09:19:00,2
2019-03-18 09:20:00,1
2019-03-18 09:21:00,1
2019-03-18 09:22:00,2
2019-03-18 09:24:00,1
2019-03-18 09:29:00,1
2019-03-18 09:31:00,1
2019-03-18 09:32:00,3
2019-03-18 09:33:00,3
2019-03-18 09:34:00,2
2019-03-18 09:36:00,2
2019-03-18 09:45:00,1
2019-03-18 09:46:00,2
2019-03-18 09:48:00,3
2019-03-18 09:49:00,1
2019-03-18 09:50:00,1
2019-03-18 09:52:00,2
2019-03-18 10:01:00,1
2019-03-18 10:02:00,2
2019-03-18 10:03:00,4
2019-03-18 10:04:00,4
2019-03-18 10:05:00,2
2019-03-18 10:06:00,2
2019-03-18 10:13:00,1
2019-03-18 10:16:00,1
2019-03-18 10:17:00,1
2019-03-18 10:18:00,1
2019-03-18 10:19:00,2
2019-03-18 10:20:00,3
2019-03-18 10:21:00,1
2019-03-18 10:34:00,2
2019-03-18 10:35:00,2
2019-03-18 10:37:00,2
2019-03-18 10:38:00,2
2019-03-18 10:41:00,1
2019-03-18 10:43:00,1
2019-03-18 10:45:00,1
2019-03-18 10:47:00,1
2019-03-18 10:50:00,1
2019-03-18 10:51:00,1
2019-03-18 10:52:00,1
2019-03-18 10:53:00,1
2019-03-18 10:58:00,2
2019-03-18 10:59:00,2
2019-03-18 11:00:00,2
2019-03-18 11:02:00,2
2019-03-18 11:07:00,2
2019-03-18 11:08:00,3
2019-03-18 11:09:00,2
2019-03-18 11:10:00,1
2019-03-18 11:12:00,1
2019-03-18 11:14:00,1
2019-03-18 11:21:00,1
2019-03-18 11:23:00,2
2019-03-18 11:24:00,2
2019-03-18 11:25:00,2
2019-03-18 11:29:00,2
2019-03-18 11:30:00,2
2019-03-18 11:31:00,2
2019-03-18 11:32:00,2
2019-03-18 11:34:00,1
2019-03-18 11:36:00,2
2019-03-18 11:38:00,4
2019-03-18 11:39:00,2
2019-03-18 11:40:00,2
2019-03-18 11:42:00,3
2019-03-18 11:43:00,2
2019-03-18 11:44:00,2
2019-03-18 11:46:00,2
2019-03-18 12:01:00,1
2019-03-18 12:03:00,1
2019-03-18 12:04:00,1
2019-03-18 12:06:00,1
2019-03-18 12:07:00,2
2019-03-18 12:08:00,2
2019-03-18 12:09:00,2
2019-03-18 12:11:00,2
2019-03-18 12:26:00,1
2019-03-18 12:28:00,1
2019-03-18 12:30:00,1
2019-03-18 12:32:00,1
2019-03-18 12:33:00,2
2019-03-18 12:35:00,2
2019-03-18 12:36:00,2
2019-03-18 12:38:00,2
2019-03-18 12:52:00,1
2019-03-18 12:54:00,2
2019-03-18 12:56:00,1
2019-03-18 12:58:00,1
2019-03-18 13:00:00,2
2019-03-18 13:01:00,2
2019-03-18 13:02:00,2
2019-03-18 13:04:00,2
2019-03-18 13:18:00,1
2019-03-18 13:20:00,1
2019-03-18 13:22:00,1
2019-03-18 13:24:00,1
2019-03-18 13:30:00,2
2019-03-18 13:31:00,2
2019-03-18 13:32:00,2
2019-03-18 13:34:00,2
2019-03-18 13:44:00,1
2019-03-18 13:46:00,1
2019-03-18 13:48:00,1
2019-03-18 13:50:00,1
2019-03-18 13:54:00,6
2019-03-18 13:55:00,2
2019-03-18 13:58:00,2
2019-03-18 13:59:00,2
2019-03-18 14:00:00,2
2019-03-18 14:02:00,2
2019-03-18 14:10:00,2
2019-03-18 14:12:00,1
2019-03-18 14:14:00,2
2019-03-18 14:16:00,1
2019-03-18 14:25:00,2
2019-03-18 14:26:00,2
2019-03-18 14:27:00,2
2019-03-18 14:29:00,2
2019-03-18 14:46:00,2
2019-03-18 14:49:00,2
2019-03-18 14:52:00,2
2019-03-18 14:55:00,2
2019-03-18 15:03:00,2
2019-03-18 15:04:00,2
2019-03-18 15:05:00,2
2019-03-18 15:07:00,2
2019-03-18 15:28:00,2
2019-03-18 15:29:00,2
2019-03-18 15:30:00,2
2019-03-18 15:32:00,2
2019-03-18 16:02:00,2
2019-03-18 16:03:00,2
2019-03-18 16:04:00,2
2019-03-18 16:06:00,2
2019-03-18 16:27:00,2
2019-03-18 16:28:00,2
2019-03-18 16:29:00,2
2019-03-18 16:31:00,2
