20,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-03-18 04:53:00,1
2019-03-18 08:32:00,1
2019-03-18 09:32:00,1
2019-03-18 10:10:00,1
2019-03-18 10:32:00,1
2019-03-18 10:41:00,1
2019-03-18 11:19:00,1
2019-03-18 11:49:00,1
2019-03-18 12:58:00,1
2019-03-18 13:46:00,1
2019-03-18 13:51:00,1
2019-03-18 14:14:00,1
2019-03-18 14:35:00,1
2019-03-18 16:43:00,1
2019-03-18 17:43:00,1
2019-03-18 19:15:00,1
2019-03-18 19:27:00,1
2019-03-18 19:49:00,1
2019-03-18 22:47:00,1
2019-03-18 23:47:00,1
