1,"SELECT TOP # p.run,p.rerun,p.camCol,p.field,p.obj, &&& as filter FROM  TARGDR3.dbo.fGetNearbyObjEq(#,#,#) as b,  TARGDR3..PhotoObj as p WHERE b.objID = p.objID AND ( p.type = # OR p.type = #)"
2019-03-18 03:10:00,1
