1,"select      s.mjd,   s.plate,   s.fiberID,   s.specObjID,   m.myobjid as ObjID    from  SpecObj as s,   MyDB.koesterid as m      where m.myspecobid = s.specObjID               into MyDB.Tabla_koester"
2019-03-18 15:16:00,1
