1,"SELECT m.ra, m.dec, s.plate, s.mjd, s.fiberid, dbo.fGetNearestSpecObjIdEq(m.ra, m.dec, #) as SpecobjID into mydb.WD1MatchAll from MyDB.WD1Coords as m JOIN dbo.specObjAll as s    ON s.specobjID = dbo.fGetNearestSpecObjIdEq(m.ra, m.dec, #) WHERE dbo.fGetNearestSpecObjIdEq(m.ra, m.dec, #) IS NOT NULL"
2019-03-29 13:03:00,1
