153,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-03-29 00:02:00,1
2019-03-29 00:03:00,1
2019-03-29 00:24:00,1
2019-03-29 00:28:00,1
2019-03-29 00:34:00,1
2019-03-29 00:40:00,2
2019-03-29 00:44:00,1
2019-03-29 00:49:00,1
2019-03-29 00:58:00,1
2019-03-29 01:00:00,1
2019-03-29 01:03:00,1
2019-03-29 01:04:00,1
2019-03-29 01:07:00,1
2019-03-29 02:33:00,1
2019-03-29 02:35:00,1
2019-03-29 02:44:00,1
2019-03-29 02:50:00,1
2019-03-29 02:58:00,1
2019-03-29 03:01:00,1
2019-03-29 03:04:00,1
2019-03-29 03:07:00,1
2019-03-29 03:11:00,1
2019-03-29 03:14:00,1
2019-03-29 03:21:00,1
2019-03-29 03:38:00,1
2019-03-29 03:44:00,1
2019-03-29 04:08:00,1
2019-03-29 04:26:00,1
2019-03-29 04:34:00,1
2019-03-29 05:01:00,1
2019-03-29 05:08:00,1
2019-03-29 05:13:00,1
2019-03-29 05:27:00,1
2019-03-29 05:33:00,1
2019-03-29 06:55:00,1
2019-03-29 07:18:00,1
2019-03-29 07:29:00,1
2019-03-29 07:39:00,1
2019-03-29 07:46:00,1
2019-03-29 07:52:00,1
2019-03-29 08:02:00,1
2019-03-29 08:24:00,1
2019-03-29 08:49:00,1
2019-03-29 09:12:00,1
2019-03-29 09:15:00,1
2019-03-29 10:14:00,1
2019-03-29 11:15:00,1
2019-03-29 11:41:00,1
2019-03-29 11:42:00,1
2019-03-29 11:53:00,1
2019-03-29 12:18:00,1
2019-03-29 12:25:00,2
2019-03-29 12:37:00,1
2019-03-29 12:39:00,2
2019-03-29 12:42:00,1
2019-03-29 12:50:00,1
2019-03-29 12:55:00,1
2019-03-29 13:01:00,1
2019-03-29 13:17:00,1
2019-03-29 13:37:00,1
2019-03-29 13:52:00,1
2019-03-29 13:55:00,2
2019-03-29 13:56:00,1
2019-03-29 13:58:00,1
2019-03-29 14:05:00,1
2019-03-29 14:16:00,1
2019-03-29 14:17:00,1
2019-03-29 14:24:00,1
2019-03-29 14:25:00,1
2019-03-29 14:27:00,1
2019-03-29 14:32:00,1
2019-03-29 14:46:00,1
2019-03-29 14:48:00,1
2019-03-29 14:49:00,1
2019-03-29 14:51:00,1
2019-03-29 15:01:00,1
2019-03-29 15:07:00,2
2019-03-29 15:08:00,1
2019-03-29 15:27:00,1
2019-03-29 15:33:00,1
2019-03-29 15:34:00,1
2019-03-29 15:35:00,1
2019-03-29 15:45:00,1
2019-03-29 15:46:00,1
2019-03-29 15:47:00,1
2019-03-29 15:50:00,1
2019-03-29 15:54:00,1
2019-03-29 15:55:00,2
2019-03-29 16:00:00,2
2019-03-29 16:03:00,2
2019-03-29 16:05:00,1
2019-03-29 16:08:00,1
2019-03-29 16:09:00,1
2019-03-29 16:11:00,1
2019-03-29 16:13:00,1
2019-03-29 16:21:00,1
2019-03-29 16:39:00,1
2019-03-29 16:48:00,1
2019-03-29 17:31:00,1
2019-03-29 17:38:00,1
2019-03-29 18:02:00,1
2019-03-29 18:03:00,1
2019-03-29 18:09:00,1
2019-03-29 18:10:00,1
2019-03-29 18:17:00,1
2019-03-29 18:19:00,1
2019-03-29 18:24:00,1
2019-03-29 18:25:00,2
2019-03-29 18:49:00,2
2019-03-29 18:59:00,1
2019-03-29 19:22:00,1
2019-03-29 19:37:00,1
2019-03-29 19:55:00,1
2019-03-29 19:56:00,1
2019-03-29 19:58:00,1
2019-03-29 20:15:00,1
2019-03-29 20:27:00,1
2019-03-29 20:39:00,1
2019-03-29 20:45:00,1
2019-03-29 20:54:00,1
2019-03-29 20:58:00,3
2019-03-29 21:04:00,2
2019-03-29 21:05:00,1
2019-03-29 21:13:00,1
2019-03-29 21:20:00,1
2019-03-29 21:25:00,1
2019-03-29 21:51:00,1
2019-03-29 21:54:00,2
2019-03-29 21:58:00,1
2019-03-29 22:13:00,1
2019-03-29 22:23:00,1
2019-03-29 22:24:00,1
2019-03-29 22:25:00,1
2019-03-29 22:26:00,1
2019-03-29 22:27:00,1
2019-03-29 22:41:00,1
2019-03-29 22:53:00,1
2019-03-29 23:06:00,1
2019-03-29 23:21:00,1
