299,select * from fDocFunctionParams(&&&)
2019-03-29 00:38:00,1
2019-03-29 00:39:00,1
2019-03-29 01:20:00,2
2019-03-29 02:16:00,1
2019-03-29 03:01:00,1
2019-03-29 03:02:00,12
2019-03-29 03:03:00,13
2019-03-29 03:04:00,9
2019-03-29 03:05:00,11
2019-03-29 03:06:00,11
2019-03-29 03:07:00,11
2019-03-29 03:08:00,6
2019-03-29 03:09:00,13
2019-03-29 03:10:00,10
2019-03-29 03:11:00,9
2019-03-29 03:12:00,11
2019-03-29 03:13:00,12
2019-03-29 03:14:00,11
2019-03-29 03:15:00,10
2019-03-29 03:16:00,14
2019-03-29 03:17:00,11
2019-03-29 03:18:00,11
2019-03-29 03:19:00,12
2019-03-29 03:20:00,12
2019-03-29 03:21:00,8
2019-03-29 03:22:00,10
2019-03-29 03:23:00,11
2019-03-29 03:24:00,12
2019-03-29 03:25:00,2
2019-03-29 04:02:00,1
2019-03-29 04:03:00,1
2019-03-29 05:31:00,1
2019-03-29 07:22:00,1
2019-03-29 07:48:00,1
2019-03-29 08:07:00,1
2019-03-29 09:03:00,1
2019-03-29 09:13:00,1
2019-03-29 09:30:00,1
2019-03-29 10:12:00,1
2019-03-29 13:35:00,1
2019-03-29 14:32:00,1
2019-03-29 14:42:00,1
2019-03-29 15:07:00,1
2019-03-29 15:54:00,1
2019-03-29 15:55:00,1
2019-03-29 16:39:00,1
2019-03-29 16:47:00,1
2019-03-29 16:51:00,1
2019-03-29 17:42:00,1
2019-03-29 18:24:00,1
2019-03-29 18:27:00,1
2019-03-29 18:31:00,1
2019-03-29 18:38:00,4
2019-03-29 18:39:00,2
2019-03-29 18:44:00,1
2019-03-29 18:49:00,1
2019-03-29 18:52:00,1
2019-03-29 19:32:00,1
2019-03-29 20:38:00,1
2019-03-29 21:04:00,2
2019-03-29 22:06:00,1
2019-03-29 22:58:00,1
2019-03-29 23:10:00,1
2019-03-29 23:47:00,2
