2,"SELECT TOP # 	     ra, dec, objID, petroMag_u, petroMag_g, petroMag_r, petroMag_i, petroMag_z into mydb.MyTable_# from dbo.PhotoObjAll WHERE     ra > #. and ra < #. and dec > #. and dec < #."
2019-03-29 15:18:00,2
