1,"select x.*,p.dered_u,p.dered_g,p.dered_r,p.dered_i,p.dered_z,w1_mag,w.w2_mag FROM    mydb.rs_data_clusters_all as x   join PhotoObj as p on x.objid = p.objid   join wiseForcedTarget as w on x.objid = w.objid"
2019-03-29 17:31:00,1
