6,"select top # ra, dec, modelMag_g from  PhotoTag where type = #  order by modelMag_g desc"
2019-03-29 04:12:00,1
2019-03-29 04:14:00,1
2019-03-29 04:16:00,1
2019-03-29 04:18:00,1
2019-03-29 04:20:00,1
2019-03-29 04:22:00,1
