132,select distinct parent from DBViewCols where viewname=&&&
2019-03-29 00:49:00,1
2019-03-29 01:13:00,1
2019-03-29 01:31:00,3
2019-03-29 01:32:00,1
2019-03-29 01:59:00,1
2019-03-29 02:40:00,2
2019-03-29 02:54:00,6
2019-03-29 02:55:00,9
2019-03-29 02:56:00,5
2019-03-29 02:57:00,9
2019-03-29 02:58:00,6
2019-03-29 02:59:00,7
2019-03-29 03:00:00,5
2019-03-29 03:01:00,4
2019-03-29 03:11:00,1
2019-03-29 03:30:00,1
2019-03-29 03:38:00,1
2019-03-29 03:51:00,1
2019-03-29 04:03:00,1
2019-03-29 04:20:00,1
2019-03-29 04:21:00,3
2019-03-29 04:22:00,3
2019-03-29 04:23:00,3
2019-03-29 04:24:00,2
2019-03-29 04:25:00,6
2019-03-29 04:26:00,3
2019-03-29 04:30:00,1
2019-03-29 04:46:00,1
2019-03-29 04:58:00,1
2019-03-29 05:23:00,1
2019-03-29 13:24:00,1
2019-03-29 13:25:00,1
2019-03-29 13:32:00,1
2019-03-29 14:08:00,1
2019-03-29 14:28:00,1
2019-03-29 14:42:00,1
2019-03-29 15:01:00,1
2019-03-29 15:03:00,1
2019-03-29 15:27:00,1
2019-03-29 15:28:00,1
2019-03-29 15:52:00,1
2019-03-29 16:37:00,1
2019-03-29 17:03:00,1
2019-03-29 17:28:00,1
2019-03-29 17:32:00,1
2019-03-29 17:53:00,2
2019-03-29 17:54:00,1
2019-03-29 17:57:00,1
2019-03-29 17:58:00,1
2019-03-29 18:36:00,2
2019-03-29 18:37:00,5
2019-03-29 18:38:00,3
2019-03-29 19:04:00,1
2019-03-29 19:05:00,1
2019-03-29 19:06:00,2
2019-03-29 19:34:00,1
2019-03-29 19:37:00,1
2019-03-29 20:01:00,1
2019-03-29 20:02:00,1
2019-03-29 20:11:00,1
2019-03-29 21:39:00,1
2019-03-29 21:57:00,1
2019-03-29 23:20:00,1
