931,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-03-29 00:11:00,16
2019-03-29 00:12:00,28
2019-03-29 00:13:00,30
2019-03-29 00:14:00,31
2019-03-29 00:15:00,29
2019-03-29 00:16:00,30
2019-03-29 00:17:00,30
2019-03-29 00:18:00,30
2019-03-29 00:19:00,31
2019-03-29 00:20:00,32
2019-03-29 00:21:00,33
2019-03-29 00:22:00,32
2019-03-29 00:23:00,32
2019-03-29 00:24:00,33
2019-03-29 00:25:00,31
2019-03-29 00:26:00,31
2019-03-29 00:27:00,33
2019-03-29 00:28:00,34
2019-03-29 00:29:00,34
2019-03-29 00:30:00,33
2019-03-29 00:31:00,33
2019-03-29 00:32:00,33
2019-03-29 00:33:00,33
2019-03-29 00:34:00,34
2019-03-29 00:35:00,32
2019-03-29 00:36:00,33
2019-03-29 00:37:00,34
2019-03-29 00:38:00,33
2019-03-29 00:39:00,34
2019-03-29 00:40:00,11
2019-03-29 19:22:00,5
2019-03-29 19:23:00,3
