63,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-03-29 05:14:00,1
2019-03-29 05:19:00,1
2019-03-29 06:02:00,1
2019-03-29 06:12:00,1
2019-03-29 06:17:00,1
2019-03-29 06:26:00,1
2019-03-29 06:30:00,1
2019-03-29 06:34:00,1
2019-03-29 06:42:00,1
2019-03-29 06:47:00,1
2019-03-29 06:55:00,1
2019-03-29 07:01:00,1
2019-03-29 07:07:00,1
2019-03-29 07:14:00,1
2019-03-29 07:21:00,1
2019-03-29 07:26:00,1
2019-03-29 07:31:00,1
2019-03-29 07:37:00,1
2019-03-29 07:41:00,1
2019-03-29 07:45:00,1
2019-03-29 07:50:00,1
2019-03-29 07:55:00,1
2019-03-29 08:07:00,1
2019-03-29 08:12:00,1
2019-03-29 08:19:00,1
2019-03-29 08:25:00,1
2019-03-29 08:30:00,1
2019-03-29 08:39:00,1
2019-03-29 08:47:00,1
2019-03-29 08:54:00,1
2019-03-29 09:00:00,1
2019-03-29 09:08:00,1
2019-03-29 09:15:00,1
2019-03-29 09:27:00,1
2019-03-29 09:32:00,1
2019-03-29 09:38:00,1
2019-03-29 09:41:00,1
2019-03-29 09:46:00,1
2019-03-29 09:50:00,1
2019-03-29 10:02:00,1
2019-03-29 10:10:00,1
2019-03-29 12:41:00,1
2019-03-29 14:54:00,1
2019-03-29 15:53:00,1
2019-03-29 15:57:00,1
2019-03-29 16:02:00,1
2019-03-29 16:08:00,1
2019-03-29 16:10:00,1
2019-03-29 16:13:00,1
2019-03-29 16:17:00,1
2019-03-29 16:18:00,1
2019-03-29 16:20:00,1
2019-03-29 16:24:00,1
2019-03-29 16:27:00,1
2019-03-29 16:28:00,1
2019-03-29 16:31:00,1
2019-03-29 16:33:00,1
2019-03-29 16:34:00,1
2019-03-29 16:37:00,1
2019-03-29 16:38:00,1
2019-03-29 16:40:00,1
2019-03-29 16:43:00,1
2019-03-29 16:45:00,1
