35,select * from SpecLineIndex where specObjId=#
2019-03-19 01:07:00,1
2019-03-19 01:56:00,1
2019-03-19 02:15:00,1
2019-03-19 02:17:00,1
2019-03-19 02:18:00,1
2019-03-19 02:26:00,1
2019-03-19 02:27:00,1
2019-03-19 02:28:00,2
2019-03-19 04:26:00,1
2019-03-19 07:00:00,1
2019-03-19 07:01:00,1
2019-03-19 09:36:00,1
2019-03-19 13:02:00,1
2019-03-19 14:28:00,1
2019-03-19 14:30:00,1
2019-03-19 14:52:00,1
2019-03-19 14:59:00,12
2019-03-19 17:06:00,1
2019-03-19 18:10:00,1
2019-03-19 18:34:00,1
2019-03-19 19:02:00,1
2019-03-19 19:39:00,1
2019-03-19 20:51:00,1
