5730,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-03-19 00:00:00,2
2019-03-19 00:01:00,2
2019-03-19 00:02:00,18
2019-03-19 00:03:00,6
2019-03-19 00:04:00,3
2019-03-19 00:09:00,8
2019-03-19 00:10:00,2
2019-03-19 00:11:00,2
2019-03-19 00:12:00,18
2019-03-19 00:13:00,6
2019-03-19 00:14:00,3
2019-03-19 00:19:00,8
2019-03-19 00:20:00,2
2019-03-19 00:21:00,2
2019-03-19 00:22:00,18
2019-03-19 00:23:00,6
2019-03-19 00:24:00,3
2019-03-19 00:29:00,9
2019-03-19 00:30:00,2
2019-03-19 00:31:00,2
2019-03-19 00:32:00,19
2019-03-19 00:33:00,4
2019-03-19 00:34:00,5
2019-03-19 00:39:00,8
2019-03-19 00:40:00,2
2019-03-19 00:41:00,2
2019-03-19 00:42:00,18
2019-03-19 00:43:00,4
2019-03-19 00:44:00,5
2019-03-19 00:49:00,8
2019-03-19 00:50:00,2
2019-03-19 00:51:00,2
2019-03-19 00:52:00,18
2019-03-19 00:53:00,4
2019-03-19 00:54:00,5
2019-03-19 00:59:00,8
2019-03-19 01:00:00,2
2019-03-19 01:01:00,2
2019-03-19 01:02:00,18
2019-03-19 01:03:00,4
2019-03-19 01:04:00,5
2019-03-19 01:09:00,9
2019-03-19 01:10:00,2
2019-03-19 01:11:00,2
2019-03-19 01:12:00,19
2019-03-19 01:13:00,4
2019-03-19 01:14:00,5
2019-03-19 01:19:00,8
2019-03-19 01:20:00,2
2019-03-19 01:21:00,2
2019-03-19 01:22:00,19
2019-03-19 01:23:00,4
2019-03-19 01:24:00,6
2019-03-19 01:29:00,8
2019-03-19 01:30:00,2
2019-03-19 01:31:00,2
2019-03-19 01:32:00,18
2019-03-19 01:33:00,4
2019-03-19 01:34:00,5
2019-03-19 01:39:00,8
2019-03-19 01:40:00,2
2019-03-19 01:41:00,2
2019-03-19 01:42:00,18
2019-03-19 01:43:00,4
2019-03-19 01:44:00,6
2019-03-19 01:49:00,8
2019-03-19 01:50:00,2
2019-03-19 01:51:00,2
2019-03-19 01:52:00,18
2019-03-19 01:53:00,4
2019-03-19 01:54:00,6
2019-03-19 01:59:00,8
2019-03-19 02:00:00,2
2019-03-19 02:01:00,2
2019-03-19 02:02:00,18
2019-03-19 02:03:00,4
2019-03-19 02:04:00,5
2019-03-19 02:09:00,8
2019-03-19 02:10:00,2
2019-03-19 02:11:00,2
2019-03-19 02:12:00,18
2019-03-19 02:13:00,4
2019-03-19 02:14:00,5
2019-03-19 02:19:00,8
2019-03-19 02:20:00,2
2019-03-19 02:21:00,2
2019-03-19 02:22:00,18
2019-03-19 02:23:00,5
2019-03-19 02:24:00,5
2019-03-19 02:29:00,8
2019-03-19 02:30:00,2
2019-03-19 02:31:00,2
2019-03-19 02:32:00,18
2019-03-19 02:33:00,4
2019-03-19 02:34:00,5
2019-03-19 02:39:00,8
2019-03-19 02:40:00,2
2019-03-19 02:41:00,2
2019-03-19 02:42:00,18
2019-03-19 02:43:00,4
2019-03-19 02:44:00,5
2019-03-19 02:49:00,8
2019-03-19 02:50:00,2
2019-03-19 02:51:00,2
2019-03-19 02:52:00,20
2019-03-19 02:53:00,4
2019-03-19 02:54:00,5
2019-03-19 02:59:00,8
2019-03-19 03:00:00,2
2019-03-19 03:01:00,2
2019-03-19 03:02:00,18
2019-03-19 03:03:00,4
2019-03-19 03:04:00,6
2019-03-19 03:09:00,8
2019-03-19 03:10:00,2
2019-03-19 03:11:00,2
2019-03-19 03:12:00,18
2019-03-19 03:13:00,4
2019-03-19 03:14:00,5
2019-03-19 03:19:00,8
2019-03-19 03:20:00,2
2019-03-19 03:21:00,2
2019-03-19 03:22:00,18
2019-03-19 03:23:00,4
2019-03-19 03:24:00,5
2019-03-19 03:29:00,8
2019-03-19 03:30:00,2
2019-03-19 03:31:00,2
2019-03-19 03:32:00,18
2019-03-19 03:33:00,4
2019-03-19 03:34:00,5
2019-03-19 03:39:00,8
2019-03-19 03:40:00,2
2019-03-19 03:41:00,2
2019-03-19 03:42:00,18
2019-03-19 03:43:00,4
2019-03-19 03:44:00,6
2019-03-19 03:49:00,8
2019-03-19 03:50:00,2
2019-03-19 03:51:00,2
2019-03-19 03:52:00,19
2019-03-19 03:53:00,4
2019-03-19 03:54:00,5
2019-03-19 03:59:00,8
2019-03-19 04:00:00,2
2019-03-19 04:01:00,2
2019-03-19 04:02:00,18
2019-03-19 04:03:00,4
2019-03-19 04:04:00,5
2019-03-19 04:09:00,8
2019-03-19 04:10:00,2
2019-03-19 04:11:00,2
2019-03-19 04:12:00,19
2019-03-19 04:13:00,5
2019-03-19 04:14:00,5
2019-03-19 04:19:00,8
2019-03-19 04:20:00,2
2019-03-19 04:21:00,2
2019-03-19 04:22:00,18
2019-03-19 04:23:00,3
2019-03-19 04:24:00,6
2019-03-19 04:29:00,8
2019-03-19 04:30:00,2
2019-03-19 04:31:00,2
2019-03-19 04:32:00,18
2019-03-19 04:33:00,4
2019-03-19 04:34:00,5
2019-03-19 04:39:00,8
2019-03-19 04:40:00,2
2019-03-19 04:41:00,2
2019-03-19 04:42:00,18
2019-03-19 04:43:00,4
2019-03-19 04:44:00,5
2019-03-19 04:49:00,8
2019-03-19 04:50:00,2
2019-03-19 04:51:00,2
2019-03-19 04:52:00,18
2019-03-19 04:53:00,4
2019-03-19 04:54:00,5
2019-03-19 04:59:00,8
2019-03-19 05:00:00,2
2019-03-19 05:01:00,2
2019-03-19 05:02:00,18
2019-03-19 05:03:00,4
2019-03-19 05:04:00,5
2019-03-19 05:09:00,8
2019-03-19 05:10:00,2
2019-03-19 05:11:00,2
2019-03-19 05:12:00,18
2019-03-19 05:13:00,4
2019-03-19 05:14:00,5
2019-03-19 05:19:00,8
2019-03-19 05:20:00,2
2019-03-19 05:21:00,2
2019-03-19 05:22:00,18
2019-03-19 05:23:00,4
2019-03-19 05:24:00,5
2019-03-19 05:29:00,8
2019-03-19 05:30:00,2
2019-03-19 05:31:00,2
2019-03-19 05:32:00,18
2019-03-19 05:33:00,4
2019-03-19 05:34:00,5
2019-03-19 05:39:00,8
2019-03-19 05:40:00,2
2019-03-19 05:41:00,2
2019-03-19 05:42:00,18
2019-03-19 05:43:00,4
2019-03-19 05:44:00,5
2019-03-19 05:49:00,8
2019-03-19 05:50:00,2
2019-03-19 05:51:00,2
2019-03-19 05:52:00,18
2019-03-19 05:53:00,3
2019-03-19 05:54:00,6
2019-03-19 05:59:00,8
2019-03-19 06:00:00,2
2019-03-19 06:01:00,2
2019-03-19 06:02:00,19
2019-03-19 06:03:00,2
2019-03-19 06:04:00,7
2019-03-19 06:09:00,8
2019-03-19 06:10:00,2
2019-03-19 06:11:00,2
2019-03-19 06:12:00,20
2019-03-19 06:13:00,2
2019-03-19 06:14:00,7
2019-03-19 06:19:00,8
2019-03-19 06:20:00,2
2019-03-19 06:21:00,2
2019-03-19 06:22:00,18
2019-03-19 06:23:00,2
2019-03-19 06:24:00,7
2019-03-19 06:29:00,8
2019-03-19 06:30:00,2
2019-03-19 06:31:00,2
2019-03-19 06:32:00,18
2019-03-19 06:33:00,2
2019-03-19 06:34:00,7
2019-03-19 06:39:00,8
2019-03-19 06:40:00,2
2019-03-19 06:41:00,2
2019-03-19 06:42:00,18
2019-03-19 06:43:00,2
2019-03-19 06:44:00,7
2019-03-19 06:49:00,8
2019-03-19 06:50:00,2
2019-03-19 06:51:00,2
2019-03-19 06:52:00,19
2019-03-19 06:53:00,2
2019-03-19 06:54:00,7
2019-03-19 06:59:00,8
2019-03-19 07:00:00,2
2019-03-19 07:01:00,2
2019-03-19 07:02:00,18
2019-03-19 07:03:00,2
2019-03-19 07:04:00,7
2019-03-19 07:09:00,8
2019-03-19 07:10:00,2
2019-03-19 07:11:00,2
2019-03-19 07:12:00,18
2019-03-19 07:13:00,2
2019-03-19 07:14:00,7
2019-03-19 07:19:00,8
2019-03-19 07:20:00,2
2019-03-19 07:21:00,2
2019-03-19 07:22:00,16
2019-03-19 07:23:00,7
2019-03-19 07:24:00,7
2019-03-19 07:29:00,8
2019-03-19 07:30:00,2
2019-03-19 07:31:00,2
2019-03-19 07:32:00,18
2019-03-19 07:33:00,3
