735,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-03-19 01:02:00,4
2019-03-19 08:31:00,1
2019-03-19 08:32:00,2
2019-03-19 08:36:00,20
2019-03-19 08:37:00,81
2019-03-19 08:38:00,65
2019-03-19 08:39:00,93
2019-03-19 08:40:00,101
2019-03-19 08:41:00,93
2019-03-19 08:42:00,82
2019-03-19 10:31:00,3
2019-03-19 10:34:00,3
2019-03-19 10:37:00,8
2019-03-19 10:40:00,21
2019-03-19 13:09:00,5
2019-03-19 13:10:00,46
2019-03-19 13:11:00,59
2019-03-19 13:12:00,11
2019-03-19 16:07:00,2
2019-03-19 16:17:00,31
2019-03-19 19:47:00,4
