1,"SELECT   m.cent_gal_ID AS id,    m.ra AS ra,    m.dec AS dec,   n.distance AS dist,   o.deVRad_r AS Re,   o.nprof_r AS nprof,   p.band as band,   p.bin as bin,   p.profMean as prof_mean   into mydb.MyTable from MyDB.CAM_CATALOGUE AS m CROSS APPLY dbo.fGetNearestObjEq(m.ra, m.dec, #) AS n JOIN photoObjAll AS o ON n.objid=o.objid JOIN photoProfile AS p on n.objid=p.objid"
2019-03-19 10:41:00,1
