1,"SELECT p.ra, p.dec, p.objid    from photoobjall p --from thingIndex t, dbo.fgetNearByObjEq(#,#,#) n --,photoobjall p,detectionindex d --JOIN detectionindex AS d ON d.thingid = t.thingid  --JOIN photoobjall  AS p ON p.objid = d.objid  --JOIN photoobjall  AS p ON p.thingid = t.thingid where --t.objid = n.objid and d.thingid = t.thingid and p.objid = d.objid    p.objid= #"
2019-03-19 10:20:00,1
