1,"SELECT u.source_id, u.ra, u.dec, s.plate, s.mjd, s.fiberid FROM MyDB.ELMcan u  JOIN fGetNearbySpecObjAllEq(u.ra, u.dec, #./#.) s"
2019-03-19 05:04:00,1
