26,"SELECT st.ra, st.dec, st.r from star as st JOIN dbo.fGetNearbyObjEq(#,#,#) as PN ON st.objID = PN.objID WHERE st.r < #"
2019-08-25 23:20:00,1
2019-08-25 23:38:00,1
2019-08-25 23:39:00,2
2019-08-25 23:40:00,3
2019-08-25 23:41:00,2
2019-08-25 23:42:00,1
2019-08-25 23:47:00,8
2019-08-25 23:48:00,8
