2,"SELECT p.objID, q.ra, q.dec, q.fiber2Mag_u, q.fiber2MagErr_u, q.fiber2Mag_g, q.fiber2MagErr_g, q.fiber2Mag_r, q.fiber2MagErr_r, q.fiber2Mag_i, q.fiber2MagErr_i, q.fiber2Mag_z, q.fiber2MagErr_z  into MyDB.J1#_#fiberphotometry from MyDB.J1#_objID as p, DR1#.PhotoObjAll as q WHERE p.objID = q.objID"
2019-08-25 19:21:00,2
