41,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-08-25 07:55:00,1
2019-08-25 07:57:00,1
2019-08-25 08:01:00,1
2019-08-25 08:07:00,1
2019-08-25 08:10:00,1
2019-08-25 08:11:00,1
2019-08-25 08:14:00,1
2019-08-25 08:15:00,1
2019-08-25 08:17:00,1
2019-08-25 08:19:00,1
2019-08-25 08:21:00,1
2019-08-25 08:23:00,1
2019-08-25 08:25:00,1
2019-08-25 08:27:00,1
2019-08-25 08:31:00,2
2019-08-25 08:34:00,1
2019-08-25 08:36:00,1
2019-08-25 08:37:00,1
2019-08-25 08:39:00,1
2019-08-25 08:41:00,1
2019-08-25 08:44:00,1
2019-08-25 08:45:00,1
2019-08-25 08:47:00,1
2019-08-25 08:50:00,1
2019-08-25 08:52:00,1
2019-08-25 08:54:00,1
2019-08-25 08:56:00,1
2019-08-25 08:57:00,1
2019-08-25 08:59:00,1
2019-08-25 09:00:00,1
2019-08-25 09:01:00,1
2019-08-25 09:02:00,1
2019-08-25 09:09:00,1
2019-08-25 09:10:00,1
2019-08-25 09:12:00,1
2019-08-25 09:13:00,1
2019-08-25 09:15:00,1
2019-08-25 23:22:00,1
2019-08-25 23:26:00,1
2019-08-25 23:32:00,1
