25,select * from Field where fieldId=#
2019-11-14 00:53:00,1
2019-11-14 03:02:00,1
2019-11-14 03:42:00,1
2019-11-14 03:56:00,1
2019-11-14 04:56:00,1
2019-11-14 06:04:00,1
2019-11-14 06:12:00,1
2019-11-14 07:17:00,1
2019-11-14 08:32:00,1
2019-11-14 09:47:00,1
2019-11-14 11:13:00,1
2019-11-14 11:43:00,1
2019-11-14 12:07:00,1
2019-11-14 13:35:00,1
2019-11-14 13:43:00,1
2019-11-14 14:16:00,1
2019-11-14 14:19:00,1
2019-11-14 16:16:00,1
2019-11-14 16:42:00,1
2019-11-14 17:35:00,1
2019-11-14 18:35:00,1
2019-11-14 18:44:00,1
2019-11-14 19:08:00,1
2019-11-14 19:38:00,1
2019-11-14 23:33:00,1
