498,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-11-14 08:07:00,2
2019-11-14 08:09:00,2
2019-11-14 08:18:00,4
2019-11-14 08:19:00,4
2019-11-14 08:20:00,2
2019-11-14 08:21:00,4
2019-11-14 08:22:00,2
2019-11-14 08:26:00,2
2019-11-14 08:28:00,2
2019-11-14 08:34:00,2
2019-11-14 08:35:00,2
2019-11-14 08:36:00,4
2019-11-14 08:37:00,2
2019-11-14 08:38:00,4
2019-11-14 08:54:00,2
2019-11-14 08:55:00,2
2019-11-14 08:56:00,2
2019-11-14 08:57:00,2
2019-11-14 08:58:00,4
2019-11-14 08:59:00,2
2019-11-14 09:00:00,4
2019-11-14 09:01:00,2
2019-11-14 09:19:00,2
2019-11-14 09:23:00,2
2019-11-14 09:28:00,2
2019-11-14 09:30:00,2
2019-11-14 09:31:00,2
2019-11-14 09:32:00,4
2019-11-14 09:33:00,4
2019-11-14 09:34:00,2
2019-11-14 09:35:00,4
2019-11-14 09:36:00,2
2019-11-14 09:37:00,2
2019-11-14 09:52:00,2
2019-11-14 09:53:00,4
2019-11-14 09:54:00,2
2019-11-14 09:55:00,2
2019-11-14 09:56:00,4
2019-11-14 09:57:00,2
2019-11-14 09:59:00,2
2019-11-14 10:01:00,2
2019-11-14 10:04:00,2
2019-11-14 10:05:00,4
2019-11-14 10:09:00,2
2019-11-14 10:10:00,2
2019-11-14 10:14:00,2
2019-11-14 10:19:00,2
2019-11-14 10:23:00,2
2019-11-14 10:26:00,2
2019-11-14 10:27:00,2
2019-11-14 10:28:00,2
2019-11-14 10:31:00,2
2019-11-14 10:33:00,2
2019-11-14 10:34:00,2
2019-11-14 10:35:00,2
2019-11-14 10:36:00,4
2019-11-14 10:37:00,4
2019-11-14 10:38:00,2
2019-11-14 10:39:00,2
2019-11-14 10:41:00,2
2019-11-14 10:44:00,2
2019-11-14 10:47:00,2
2019-11-14 10:50:00,2
2019-11-14 10:52:00,2
2019-11-14 10:53:00,2
2019-11-14 10:56:00,2
2019-11-14 10:57:00,2
2019-11-14 11:00:00,2
2019-11-14 11:03:00,4
2019-11-14 11:06:00,2
2019-11-14 11:09:00,2
2019-11-14 11:10:00,2
2019-11-14 11:13:00,2
2019-11-14 11:17:00,2
2019-11-14 11:20:00,2
2019-11-14 11:24:00,2
2019-11-14 11:27:00,2
2019-11-14 11:30:00,2
2019-11-14 11:33:00,2
2019-11-14 11:36:00,2
2019-11-14 11:40:00,2
2019-11-14 11:43:00,2
2019-11-14 11:46:00,2
2019-11-14 11:47:00,2
2019-11-14 11:49:00,2
2019-11-14 11:52:00,4
2019-11-14 11:55:00,2
2019-11-14 11:57:00,4
2019-11-14 11:59:00,2
2019-11-14 12:02:00,2
2019-11-14 12:03:00,2
2019-11-14 12:04:00,2
2019-11-14 12:06:00,2
2019-11-14 12:08:00,2
2019-11-14 12:09:00,2
2019-11-14 12:10:00,2
2019-11-14 12:12:00,2
2019-11-14 12:15:00,2
2019-11-14 12:18:00,2
2019-11-14 12:21:00,2
2019-11-14 12:23:00,2
2019-11-14 12:26:00,2
2019-11-14 12:28:00,2
2019-11-14 12:31:00,2
2019-11-14 12:34:00,2
2019-11-14 12:36:00,2
2019-11-14 12:38:00,2
2019-11-14 12:39:00,2
2019-11-14 12:41:00,2
2019-11-14 12:43:00,4
2019-11-14 12:46:00,2
2019-11-14 12:47:00,2
2019-11-14 12:48:00,2
2019-11-14 12:51:00,4
2019-11-14 12:54:00,2
2019-11-14 12:56:00,2
2019-11-14 12:58:00,2
2019-11-14 13:01:00,2
2019-11-14 13:04:00,2
2019-11-14 13:06:00,2
2019-11-14 13:09:00,2
2019-11-14 13:11:00,2
2019-11-14 13:13:00,2
2019-11-14 13:16:00,2
2019-11-14 13:18:00,2
2019-11-14 13:21:00,4
2019-11-14 13:23:00,4
2019-11-14 13:25:00,2
2019-11-14 13:26:00,2
2019-11-14 13:27:00,2
2019-11-14 13:28:00,2
2019-11-14 13:29:00,2
2019-11-14 13:32:00,2
2019-11-14 13:35:00,2
2019-11-14 13:38:00,2
2019-11-14 13:42:00,2
2019-11-14 13:45:00,2
2019-11-14 13:51:00,2
2019-11-14 13:53:00,2
2019-11-14 13:54:00,4
2019-11-14 13:57:00,2
2019-11-14 13:58:00,2
