1,"SELECT top #    g.objid,g.ra,g.dec,g.insideMask,g.modelMag_r,g.modelMagErr_r,    g.run, g.camcol, g.field, g.type, s.z, s.zErr into mydb.MyTable from Galaxy AS g JOIN Photoz as s on s.ObjId = g.ObjId WHERE g.modelMag_r < # AND g.ra between # and # AND g.insideMask = #"
2019-11-14 04:58:00,1
