15,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-11-14 15:26:00,1
2019-11-14 15:38:00,1
2019-11-14 15:42:00,1
2019-11-14 15:45:00,1
2019-11-14 15:49:00,1
2019-11-14 15:53:00,1
2019-11-14 16:03:00,1
2019-11-14 16:08:00,1
2019-11-14 16:16:00,1
2019-11-14 16:19:00,1
2019-11-14 16:22:00,1
2019-11-14 16:26:00,1
2019-11-14 16:29:00,1
2019-11-14 16:38:00,1
2019-11-14 16:43:00,1
