1,"SELECT TOP #  s.plate,s.mjd,s.fiberid  FROM ..SpecObj as s  WHERE s.zWarning = # AND (s.secTarget & (dbo.fSecTarget(&&&)) > #) AND (s.eboss_target0 & (dbo.fEbossTarget0(&&&)) != #)"
2019-11-14 05:08:00,1
