62,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-14 03:55:00,1
2019-11-14 03:58:00,1
2019-11-14 11:47:00,1
2019-11-14 11:48:00,2
2019-11-14 11:49:00,2
2019-11-14 12:00:00,1
2019-11-14 14:03:00,2
2019-11-14 14:04:00,13
2019-11-14 14:05:00,15
2019-11-14 14:06:00,12
2019-11-14 14:07:00,11
2019-11-14 18:44:00,1
