2295,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-03-27 18:14:00,1
2019-03-27 18:17:00,1
2019-03-27 18:28:00,22
2019-03-27 18:29:00,25
2019-03-27 18:30:00,27
2019-03-27 18:31:00,28
2019-03-27 18:32:00,24
2019-03-27 18:41:00,13
2019-03-27 18:42:00,18
2019-03-27 18:43:00,19
2019-03-27 18:44:00,19
2019-03-27 18:45:00,17
2019-03-27 18:46:00,20
2019-03-27 18:47:00,18
2019-03-27 18:48:00,20
2019-03-27 18:49:00,20
2019-03-27 18:50:00,19
2019-03-27 18:51:00,18
2019-03-27 18:52:00,20
2019-03-27 18:53:00,17
2019-03-27 18:54:00,19
2019-03-27 18:55:00,20
2019-03-27 18:56:00,17
2019-03-27 18:57:00,18
2019-03-27 18:58:00,21
2019-03-27 18:59:00,21
2019-03-27 19:00:00,22
2019-03-27 19:01:00,20
2019-03-27 19:02:00,20
2019-03-27 19:03:00,22
2019-03-27 19:04:00,22
2019-03-27 19:05:00,13
2019-03-27 19:06:00,21
2019-03-27 19:07:00,23
2019-03-27 19:08:00,23
2019-03-27 19:09:00,22
2019-03-27 19:10:00,21
2019-03-27 19:11:00,22
2019-03-27 19:12:00,22
2019-03-27 19:13:00,23
2019-03-27 19:14:00,23
2019-03-27 19:15:00,22
2019-03-27 19:16:00,23
2019-03-27 19:17:00,22
2019-03-27 19:18:00,22
2019-03-27 19:19:00,22
2019-03-27 19:20:00,23
2019-03-27 19:21:00,22
2019-03-27 19:22:00,22
2019-03-27 19:23:00,23
2019-03-27 19:24:00,22
2019-03-27 19:25:00,23
2019-03-27 19:26:00,23
2019-03-27 19:27:00,23
2019-03-27 19:28:00,23
2019-03-27 19:29:00,23
2019-03-27 19:30:00,22
2019-03-27 19:31:00,23
2019-03-27 19:32:00,21
2019-03-27 19:33:00,22
2019-03-27 19:34:00,22
2019-03-27 19:35:00,21
2019-03-27 19:36:00,23
2019-03-27 19:37:00,21
2019-03-27 19:38:00,23
2019-03-27 19:39:00,23
2019-03-27 19:40:00,22
2019-03-27 19:41:00,24
2019-03-27 19:42:00,23
2019-03-27 19:43:00,24
2019-03-27 19:44:00,24
2019-03-27 19:45:00,22
2019-03-27 19:46:00,24
2019-03-27 19:47:00,22
2019-03-27 19:48:00,22
2019-03-27 19:49:00,22
2019-03-27 19:50:00,22
2019-03-27 19:51:00,22
2019-03-27 19:52:00,23
2019-03-27 19:53:00,22
2019-03-27 21:58:00,7
2019-03-27 21:59:00,27
2019-03-27 22:00:00,28
2019-03-27 22:01:00,30
2019-03-27 22:02:00,31
2019-03-27 22:03:00,30
2019-03-27 22:04:00,31
2019-03-27 22:05:00,23
2019-03-27 22:06:00,31
2019-03-27 22:07:00,33
2019-03-27 22:08:00,30
2019-03-27 22:09:00,29
2019-03-27 22:10:00,33
2019-03-27 22:11:00,32
2019-03-27 22:12:00,33
2019-03-27 22:13:00,31
2019-03-27 22:14:00,33
2019-03-27 22:15:00,34
2019-03-27 22:16:00,32
2019-03-27 22:17:00,34
2019-03-27 22:18:00,15
2019-03-27 22:33:00,5
2019-03-27 22:34:00,1
2019-03-27 23:08:00,1
2019-03-27 23:09:00,1
2019-03-27 23:14:00,2
