75,select distinct parent from DBViewCols where viewname=&&&
2019-03-27 02:23:00,2
2019-03-27 02:24:00,1
2019-03-27 02:33:00,1
2019-03-27 03:54:00,1
2019-03-27 03:56:00,2
2019-03-27 03:57:00,1
2019-03-27 07:50:00,3
2019-03-27 08:04:00,2
2019-03-27 13:01:00,1
2019-03-27 13:13:00,2
2019-03-27 13:15:00,1
2019-03-27 13:56:00,1
2019-03-27 14:03:00,2
2019-03-27 16:07:00,1
2019-03-27 16:10:00,1
2019-03-27 16:16:00,1
2019-03-27 16:18:00,1
2019-03-27 16:25:00,1
2019-03-27 16:31:00,1
2019-03-27 16:35:00,1
2019-03-27 16:41:00,1
2019-03-27 17:14:00,1
2019-03-27 17:17:00,1
2019-03-27 17:33:00,1
2019-03-27 17:38:00,1
2019-03-27 18:01:00,1
2019-03-27 18:18:00,1
2019-03-27 18:49:00,2
2019-03-27 18:51:00,1
2019-03-27 18:52:00,2
2019-03-27 18:53:00,2
2019-03-27 19:06:00,1
2019-03-27 19:07:00,1
2019-03-27 19:08:00,1
2019-03-27 19:21:00,2
2019-03-27 19:37:00,1
2019-03-27 19:38:00,1
2019-03-27 19:39:00,1
2019-03-27 19:40:00,1
2019-03-27 19:41:00,2
2019-03-27 19:59:00,1
2019-03-27 20:03:00,2
2019-03-27 20:04:00,2
2019-03-27 20:09:00,2
2019-03-27 20:39:00,1
2019-03-27 20:52:00,5
2019-03-27 21:19:00,1
2019-03-27 21:20:00,1
2019-03-27 22:52:00,2
2019-03-27 22:53:00,2
2019-03-27 23:14:00,1
2019-03-27 23:23:00,1
2019-03-27 23:27:00,1
2019-03-27 23:37:00,1
