125,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-03-27 00:10:00,1
2019-03-27 00:12:00,1
2019-03-27 00:19:00,1
2019-03-27 00:30:00,1
2019-03-27 00:31:00,1
2019-03-27 00:54:00,1
2019-03-27 00:57:00,1
2019-03-27 01:33:00,1
2019-03-27 01:34:00,1
2019-03-27 02:11:00,1
2019-03-27 02:37:00,1
2019-03-27 02:38:00,1
2019-03-27 02:46:00,1
2019-03-27 02:47:00,1
2019-03-27 03:00:00,1
2019-03-27 03:14:00,1
2019-03-27 03:15:00,1
2019-03-27 03:18:00,1
2019-03-27 03:41:00,1
2019-03-27 03:42:00,1
2019-03-27 03:55:00,1
2019-03-27 04:01:00,1
2019-03-27 04:33:00,1
2019-03-27 04:35:00,1
2019-03-27 05:02:00,1
2019-03-27 05:03:00,1
2019-03-27 05:08:00,1
2019-03-27 05:09:00,1
2019-03-27 05:11:00,1
2019-03-27 05:12:00,1
2019-03-27 05:14:00,1
2019-03-27 05:15:00,1
2019-03-27 05:16:00,2
2019-03-27 05:47:00,1
2019-03-27 05:49:00,1
2019-03-27 06:07:00,1
2019-03-27 06:22:00,1
2019-03-27 06:23:00,1
2019-03-27 06:27:00,1
2019-03-27 06:57:00,1
2019-03-27 06:59:00,1
2019-03-27 07:12:00,1
2019-03-27 07:45:00,1
2019-03-27 07:47:00,1
2019-03-27 07:48:00,1
2019-03-27 08:13:00,1
2019-03-27 08:14:00,1
2019-03-27 08:36:00,1
2019-03-27 08:46:00,1
2019-03-27 09:14:00,1
2019-03-27 09:15:00,1
2019-03-27 09:59:00,1
2019-03-27 10:01:00,1
2019-03-27 13:30:00,1
2019-03-27 13:36:00,1
2019-03-27 13:43:00,1
2019-03-27 14:22:00,1
2019-03-27 14:23:00,1
2019-03-27 15:36:00,1
2019-03-27 15:38:00,1
2019-03-27 16:05:00,1
2019-03-27 16:06:00,1
2019-03-27 16:35:00,1
2019-03-27 16:37:00,1
2019-03-27 17:10:00,1
2019-03-27 17:12:00,1
2019-03-27 17:34:00,1
2019-03-27 17:35:00,1
2019-03-27 17:51:00,1
2019-03-27 17:52:00,1
2019-03-27 18:00:00,2
2019-03-27 18:15:00,2
2019-03-27 18:38:00,1
2019-03-27 18:39:00,1
2019-03-27 18:42:00,1
2019-03-27 18:43:00,1
2019-03-27 19:22:00,1
2019-03-27 19:24:00,1
2019-03-27 19:40:00,1
2019-03-27 19:41:00,1
2019-03-27 19:46:00,1
2019-03-27 19:47:00,1
2019-03-27 20:20:00,1
2019-03-27 20:22:00,1
2019-03-27 20:30:00,2
2019-03-27 20:34:00,2
2019-03-27 20:41:00,2
2019-03-27 20:45:00,2
2019-03-27 20:50:00,1
2019-03-27 20:51:00,1
2019-03-27 20:56:00,2
2019-03-27 21:12:00,1
2019-03-27 21:13:00,1
2019-03-27 21:16:00,1
2019-03-27 21:17:00,1
2019-03-27 21:25:00,1
2019-03-27 21:26:00,1
2019-03-27 21:29:00,2
2019-03-27 21:40:00,1
2019-03-27 21:41:00,1
2019-03-27 22:13:00,1
2019-03-27 22:15:00,1
2019-03-27 22:21:00,1
2019-03-27 22:22:00,1
2019-03-27 22:54:00,1
2019-03-27 22:55:00,1
2019-03-27 23:01:00,2
2019-03-27 23:05:00,1
2019-03-27 23:08:00,1
2019-03-27 23:09:00,1
2019-03-27 23:13:00,2
2019-03-27 23:24:00,2
2019-03-27 23:40:00,1
