1,"SELECT p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z,    p.Err_u, p.Err_g, p.Err_r, p.Err_i, p.Err_z    FROM PhotoObjAll p    INNER JOIN fGetNearbyObjEq(#, #, #) n    ON p.htmID = n.htmID"
2019-03-27 10:26:00,1
