13,"SELECT TOP # bestObjID, z FROM specObj WHERE class = &&& AND zWarning = # AND z BETWEEN # AND #"
2019-03-27 16:04:00,1
2019-03-27 16:36:00,2
2019-03-27 16:38:00,1
2019-03-27 16:39:00,1
2019-03-27 16:41:00,1
2019-03-27 16:43:00,1
2019-03-27 16:44:00,1
2019-03-27 16:45:00,1
2019-03-27 16:47:00,1
2019-03-27 17:25:00,2
2019-03-27 17:45:00,1
