172,select * from fDocFunctionParams(&&&)
2019-11-04 00:10:00,2
2019-11-04 00:17:00,1
2019-11-04 00:19:00,2
2019-11-04 00:28:00,1
2019-11-04 00:37:00,2
2019-11-04 01:12:00,5
2019-11-04 01:15:00,3
2019-11-04 01:28:00,3
2019-11-04 01:42:00,1
2019-11-04 01:44:00,1
2019-11-04 01:52:00,2
2019-11-04 02:09:00,1
2019-11-04 02:27:00,3
2019-11-04 02:34:00,1
2019-11-04 02:41:00,1
2019-11-04 02:47:00,1
2019-11-04 02:49:00,3
2019-11-04 02:52:00,1
2019-11-04 02:57:00,1
2019-11-04 02:59:00,1
2019-11-04 03:14:00,3
2019-11-04 03:26:00,1
2019-11-04 03:39:00,3
2019-11-04 03:44:00,2
2019-11-04 03:49:00,1
2019-11-04 03:53:00,3
2019-11-04 04:00:00,1
2019-11-04 04:13:00,3
2019-11-04 04:16:00,1
2019-11-04 04:30:00,1
2019-11-04 04:33:00,1
2019-11-04 04:34:00,3
2019-11-04 04:37:00,2
2019-11-04 04:40:00,1
2019-11-04 04:49:00,1
2019-11-04 04:50:00,3
2019-11-04 04:54:00,2
2019-11-04 04:55:00,1
2019-11-04 05:00:00,1
2019-11-04 05:05:00,1
2019-11-04 05:10:00,2
2019-11-04 05:14:00,1
2019-11-04 05:15:00,1
2019-11-04 05:16:00,2
2019-11-04 05:24:00,2
2019-11-04 05:25:00,3
2019-11-04 05:30:00,3
2019-11-04 05:37:00,2
2019-11-04 05:43:00,3
2019-11-04 05:45:00,2
2019-11-04 05:54:00,1
2019-11-04 06:00:00,1
2019-11-04 06:02:00,1
2019-11-04 06:06:00,1
2019-11-04 06:07:00,1
2019-11-04 06:25:00,2
2019-11-04 06:32:00,1
2019-11-04 06:33:00,2
2019-11-04 06:40:00,1
2019-11-04 06:50:00,1
2019-11-04 06:51:00,1
2019-11-04 06:55:00,2
2019-11-04 06:57:00,2
2019-11-04 07:08:00,1
2019-11-04 07:28:00,1
2019-11-04 07:32:00,1
2019-11-04 07:47:00,3
2019-11-04 08:00:00,3
2019-11-04 08:24:00,4
2019-11-04 08:25:00,6
2019-11-04 08:26:00,2
2019-11-04 08:43:00,2
2019-11-04 09:35:00,1
2019-11-04 10:43:00,3
2019-11-04 10:45:00,2
2019-11-04 11:15:00,2
2019-11-04 11:17:00,2
2019-11-04 12:53:00,1
2019-11-04 13:16:00,3
2019-11-04 13:46:00,1
2019-11-04 15:01:00,3
2019-11-04 16:04:00,2
2019-11-04 16:05:00,1
2019-11-04 17:16:00,2
2019-11-04 18:02:00,2
2019-11-04 18:22:00,2
2019-11-04 18:32:00,2
2019-11-04 19:19:00,2
2019-11-04 21:11:00,1
2019-11-04 21:14:00,3
2019-11-04 21:18:00,1
2019-11-04 22:09:00,2
2019-11-04 23:29:00,2
