82,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-11-04 01:58:00,2
2019-11-04 04:43:00,1
2019-11-04 04:44:00,1
2019-11-04 04:52:00,1
2019-11-04 04:53:00,1
2019-11-04 04:55:00,1
2019-11-04 04:56:00,3
2019-11-04 04:57:00,1
2019-11-04 07:11:00,1
2019-11-04 07:12:00,2
2019-11-04 07:32:00,2
2019-11-04 09:35:00,1
2019-11-04 09:41:00,1
2019-11-04 09:43:00,2
2019-11-04 09:44:00,1
2019-11-04 10:10:00,1
2019-11-04 10:13:00,2
2019-11-04 10:15:00,1
2019-11-04 10:16:00,4
2019-11-04 10:17:00,2
2019-11-04 10:20:00,2
2019-11-04 10:22:00,1
2019-11-04 10:23:00,1
2019-11-04 10:24:00,1
2019-11-04 10:25:00,1
2019-11-04 10:28:00,1
2019-11-04 10:34:00,1
2019-11-04 10:40:00,1
2019-11-04 11:38:00,1
2019-11-04 11:54:00,2
2019-11-04 11:55:00,1
2019-11-04 12:01:00,1
2019-11-04 12:02:00,1
2019-11-04 12:28:00,1
2019-11-04 12:36:00,1
2019-11-04 13:01:00,1
2019-11-04 13:02:00,3
2019-11-04 15:48:00,2
2019-11-04 15:49:00,1
2019-11-04 16:24:00,1
2019-11-04 17:09:00,3
2019-11-04 17:21:00,2
2019-11-04 17:23:00,1
2019-11-04 17:30:00,1
2019-11-04 19:06:00,6
2019-11-04 19:09:00,1
2019-11-04 19:20:00,1
2019-11-04 19:57:00,1
2019-11-04 19:58:00,1
2019-11-04 20:32:00,2
2019-11-04 21:17:00,1
2019-11-04 22:32:00,1
2019-11-04 22:54:00,1
2019-11-04 22:55:00,1
2019-11-04 23:01:00,1
2019-11-04 23:02:00,1
2019-11-04 23:15:00,1
