1,"SELECT TOP #   objID,    sqrt( power(rowv,#) + power(colv, #) ) as velocity into mydb.MyTable from PhotoObj  WHERE    (power(rowv,#) + power(colv, #)) between # and #"
2019-11-04 08:39:00,1
