112,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-11-04 00:02:00,1
2019-11-04 00:28:00,1
2019-11-04 00:37:00,1
2019-11-04 01:24:00,1
2019-11-04 01:32:00,1
2019-11-04 01:54:00,1
2019-11-04 02:10:00,1
2019-11-04 02:38:00,1
2019-11-04 03:51:00,1
2019-11-04 04:15:00,1
2019-11-04 04:28:00,1
2019-11-04 04:45:00,1
2019-11-04 06:40:00,1
2019-11-04 07:46:00,2
2019-11-04 08:36:00,1
2019-11-04 10:02:00,1
2019-11-04 10:16:00,2
2019-11-04 10:17:00,1
2019-11-04 10:18:00,1
2019-11-04 10:26:00,1
2019-11-04 10:28:00,1
2019-11-04 10:33:00,1
2019-11-04 11:14:00,1
2019-11-04 11:20:00,1
2019-11-04 12:03:00,1
2019-11-04 12:05:00,1
2019-11-04 12:15:00,1
2019-11-04 12:16:00,2
2019-11-04 12:17:00,1
2019-11-04 12:21:00,1
2019-11-04 12:31:00,2
2019-11-04 12:33:00,1
2019-11-04 12:54:00,1
2019-11-04 12:55:00,1
2019-11-04 13:04:00,1
2019-11-04 13:05:00,1
2019-11-04 13:30:00,1
2019-11-04 13:31:00,1
2019-11-04 13:40:00,1
2019-11-04 13:41:00,1
2019-11-04 13:43:00,1
2019-11-04 13:49:00,1
2019-11-04 13:50:00,1
2019-11-04 13:54:00,1
2019-11-04 14:01:00,1
2019-11-04 14:31:00,1
2019-11-04 14:44:00,1
2019-11-04 14:57:00,1
2019-11-04 14:59:00,1
2019-11-04 15:18:00,1
2019-11-04 15:36:00,2
2019-11-04 15:38:00,1
2019-11-04 15:39:00,1
2019-11-04 15:40:00,1
2019-11-04 15:41:00,1
2019-11-04 15:43:00,1
2019-11-04 15:52:00,2
2019-11-04 16:03:00,1
2019-11-04 16:08:00,1
2019-11-04 16:09:00,1
2019-11-04 16:11:00,1
2019-11-04 16:29:00,1
2019-11-04 16:34:00,1
2019-11-04 16:39:00,1
2019-11-04 16:40:00,1
2019-11-04 16:41:00,1
2019-11-04 16:50:00,1
2019-11-04 16:53:00,1
2019-11-04 17:01:00,1
2019-11-04 17:08:00,1
2019-11-04 17:11:00,1
2019-11-04 17:42:00,1
2019-11-04 17:45:00,1
2019-11-04 18:31:00,1
2019-11-04 18:36:00,1
2019-11-04 19:03:00,1
2019-11-04 19:05:00,2
2019-11-04 19:10:00,1
2019-11-04 19:16:00,1
2019-11-04 19:33:00,1
2019-11-04 19:34:00,1
2019-11-04 19:37:00,1
2019-11-04 19:50:00,1
2019-11-04 20:05:00,1
2019-11-04 20:28:00,1
2019-11-04 20:30:00,1
2019-11-04 20:32:00,1
2019-11-04 20:38:00,1
2019-11-04 20:40:00,1
2019-11-04 20:54:00,1
2019-11-04 20:55:00,1
2019-11-04 20:58:00,1
2019-11-04 21:09:00,2
2019-11-04 21:21:00,1
2019-11-04 21:24:00,1
2019-11-04 21:34:00,1
2019-11-04 21:44:00,1
2019-11-04 21:45:00,1
2019-11-04 21:58:00,1
2019-11-04 22:02:00,1
2019-11-04 22:03:00,1
2019-11-04 22:07:00,1
2019-11-04 22:51:00,1
2019-11-04 23:45:00,1
