2,"select TOP #  p.objid, p.ra, p.dec, p.nuv_mag, p.nuv_magerr, p.fuv_mag, p.fuv_magerr, nuv_weight, nuv_artifact  into mydb.MyTable_# from GalexGR6.PhotoObjAll as p where p.ra> # and p.dec>#"
2019-11-04 17:48:00,2
