28,select * from SpecLine where specObjId=#
2019-11-04 00:54:00,1
2019-11-04 03:28:00,1
2019-11-04 03:37:00,1
2019-11-04 05:12:00,1
2019-11-04 05:14:00,1
2019-11-04 06:01:00,1
2019-11-04 08:04:00,1
2019-11-04 08:15:00,3
2019-11-04 08:26:00,2
2019-11-04 08:35:00,1
2019-11-04 08:43:00,2
2019-11-04 08:48:00,2
2019-11-04 09:03:00,1
2019-11-04 09:18:00,1
2019-11-04 09:31:00,1
2019-11-04 09:48:00,1
2019-11-04 10:04:00,1
2019-11-04 10:14:00,1
2019-11-04 10:19:00,1
2019-11-04 10:25:00,1
2019-11-04 10:37:00,1
2019-11-04 15:16:00,1
2019-11-04 16:58:00,1
