106,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-04 11:25:00,1
2019-11-04 11:28:00,1
2019-11-04 11:29:00,1
2019-11-04 11:30:00,1
2019-11-04 11:31:00,1
2019-11-04 11:32:00,2
2019-11-04 11:35:00,2
2019-11-04 11:37:00,1
2019-11-04 11:39:00,3
2019-11-04 11:40:00,2
2019-11-04 11:41:00,1
2019-11-04 11:42:00,1
2019-11-04 11:43:00,3
2019-11-04 11:44:00,1
2019-11-04 11:47:00,2
2019-11-04 11:49:00,1
2019-11-04 11:50:00,3
2019-11-04 11:52:00,7
2019-11-04 11:53:00,4
2019-11-04 11:54:00,1
2019-11-04 11:55:00,3
2019-11-04 11:56:00,3
2019-11-04 11:57:00,1
2019-11-04 12:00:00,1
2019-11-04 12:01:00,2
2019-11-04 12:03:00,2
2019-11-04 12:05:00,2
2019-11-04 12:07:00,2
2019-11-04 12:08:00,4
2019-11-04 12:09:00,3
2019-11-04 12:10:00,2
2019-11-04 12:14:00,2
2019-11-04 12:15:00,1
2019-11-04 12:19:00,2
2019-11-04 12:21:00,3
2019-11-04 12:24:00,1
2019-11-04 12:25:00,2
2019-11-04 12:26:00,3
2019-11-04 12:35:00,1
2019-11-04 12:40:00,1
2019-11-04 12:43:00,1
2019-11-04 12:45:00,1
2019-11-04 12:46:00,3
2019-11-04 12:48:00,1
2019-11-04 12:49:00,1
2019-11-04 12:55:00,1
2019-11-04 12:56:00,2
2019-11-04 12:58:00,1
2019-11-04 13:04:00,1
2019-11-04 13:57:00,1
2019-11-04 14:16:00,1
2019-11-04 17:24:00,1
2019-11-04 17:25:00,2
2019-11-04 17:50:00,1
2019-11-04 22:34:00,2
2019-11-04 22:35:00,5
2019-11-04 22:36:00,1
