236,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-11-04 01:38:00,1
2019-11-04 01:49:00,1
2019-11-04 02:06:00,1
2019-11-04 02:09:00,1
2019-11-04 03:44:00,1
2019-11-04 06:09:00,1
2019-11-04 07:14:00,1
2019-11-04 10:46:00,2
2019-11-04 11:33:00,2
2019-11-04 11:34:00,1
2019-11-04 11:35:00,1
2019-11-04 11:37:00,1
2019-11-04 11:38:00,2
2019-11-04 11:53:00,1
2019-11-04 12:06:00,2
2019-11-04 12:07:00,3
2019-11-04 12:10:00,4
2019-11-04 12:11:00,3
2019-11-04 12:12:00,1
2019-11-04 12:13:00,2
2019-11-04 12:14:00,3
2019-11-04 12:15:00,3
2019-11-04 12:17:00,2
2019-11-04 12:19:00,3
2019-11-04 12:20:00,3
2019-11-04 12:21:00,3
2019-11-04 12:24:00,2
2019-11-04 12:26:00,2
2019-11-04 12:27:00,1
2019-11-04 12:28:00,3
2019-11-04 12:29:00,2
2019-11-04 12:30:00,1
2019-11-04 12:31:00,2
2019-11-04 12:32:00,2
2019-11-04 12:33:00,2
2019-11-04 12:35:00,4
2019-11-04 12:36:00,2
2019-11-04 12:40:00,1
2019-11-04 12:41:00,4
2019-11-04 12:42:00,3
2019-11-04 12:43:00,4
2019-11-04 12:44:00,4
2019-11-04 12:45:00,1
2019-11-04 12:48:00,4
2019-11-04 12:49:00,2
2019-11-04 12:52:00,3
2019-11-04 12:54:00,3
2019-11-04 12:57:00,2
2019-11-04 12:58:00,1
2019-11-04 13:00:00,1
2019-11-04 13:01:00,1
2019-11-04 13:02:00,1
2019-11-04 13:03:00,1
2019-11-04 13:09:00,3
2019-11-04 13:10:00,3
2019-11-04 13:13:00,2
2019-11-04 13:14:00,1
2019-11-04 13:16:00,1
2019-11-04 13:19:00,1
2019-11-04 13:23:00,4
2019-11-04 13:27:00,1
2019-11-04 13:29:00,2
2019-11-04 13:31:00,2
2019-11-04 13:32:00,1
2019-11-04 13:34:00,2
2019-11-04 13:37:00,1
2019-11-04 13:39:00,2
2019-11-04 13:42:00,1
2019-11-04 13:47:00,1
2019-11-04 13:48:00,2
2019-11-04 13:49:00,1
2019-11-04 13:50:00,1
2019-11-04 13:52:00,1
2019-11-04 13:55:00,3
2019-11-04 13:56:00,1
2019-11-04 13:57:00,1
2019-11-04 13:58:00,4
2019-11-04 13:59:00,1
2019-11-04 14:00:00,1
2019-11-04 14:02:00,2
2019-11-04 14:03:00,1
2019-11-04 14:04:00,3
2019-11-04 14:06:00,3
2019-11-04 14:08:00,1
2019-11-04 14:10:00,1
2019-11-04 14:11:00,1
2019-11-04 14:12:00,2
2019-11-04 14:13:00,1
2019-11-04 14:17:00,2
2019-11-04 14:20:00,2
2019-11-04 14:22:00,1
2019-11-04 14:23:00,1
2019-11-04 14:26:00,1
2019-11-04 14:28:00,1
2019-11-04 14:30:00,1
2019-11-04 14:33:00,1
2019-11-04 14:36:00,1
2019-11-04 14:37:00,1
2019-11-04 14:39:00,1
2019-11-04 14:41:00,1
2019-11-04 14:42:00,1
2019-11-04 14:44:00,1
2019-11-04 14:45:00,1
2019-11-04 14:47:00,2
2019-11-04 14:49:00,1
2019-11-04 15:02:00,2
2019-11-04 15:05:00,1
2019-11-04 15:07:00,1
2019-11-04 15:08:00,1
2019-11-04 15:10:00,1
2019-11-04 15:12:00,1
2019-11-04 15:15:00,1
2019-11-04 15:17:00,1
2019-11-04 15:18:00,1
2019-11-04 15:28:00,2
2019-11-04 15:31:00,1
2019-11-04 15:53:00,2
2019-11-04 17:15:00,1
2019-11-04 17:36:00,1
2019-11-04 17:47:00,1
2019-11-04 17:53:00,2
2019-11-04 18:29:00,1
2019-11-04 19:08:00,2
2019-11-04 20:10:00,1
2019-11-04 20:12:00,1
2019-11-04 20:22:00,1
2019-11-04 20:30:00,1
2019-11-04 20:31:00,1
2019-11-04 20:33:00,2
2019-11-04 20:40:00,1
2019-11-04 20:44:00,3
2019-11-04 20:45:00,2
2019-11-04 20:46:00,2
2019-11-04 20:47:00,2
2019-11-04 20:52:00,1
2019-11-04 20:55:00,2
2019-11-04 20:59:00,1
2019-11-04 21:03:00,1
2019-11-04 22:13:00,1
2019-11-04 22:27:00,1
2019-11-04 23:30:00,1
2019-11-04 23:38:00,1
