8,select top # * from [Mr1#_group_#_stellarmass]
2019-07-16 00:22:00,1
2019-07-16 00:25:00,1
2019-07-16 01:23:00,1
2019-07-16 01:42:00,1
2019-07-16 01:52:00,1
2019-07-16 02:03:00,1
2019-07-16 02:07:00,1
2019-07-16 02:19:00,1
