174,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-07-16 00:00:00,4
2019-07-16 00:01:00,4
2019-07-16 00:02:00,4
2019-07-16 00:03:00,2
2019-07-16 00:04:00,1
2019-07-16 00:05:00,5
2019-07-16 00:06:00,4
2019-07-16 00:07:00,6
2019-07-16 00:08:00,6
2019-07-16 00:09:00,6
2019-07-16 00:10:00,4
2019-07-16 00:11:00,6
2019-07-16 00:12:00,6
2019-07-16 00:13:00,4
2019-07-16 00:14:00,6
2019-07-16 00:15:00,4
2019-07-16 00:16:00,8
2019-07-16 00:17:00,4
2019-07-16 00:18:00,6
2019-07-16 00:19:00,6
2019-07-16 00:20:00,4
2019-07-16 00:21:00,7
2019-07-16 00:22:00,5
2019-07-16 00:23:00,8
2019-07-16 00:24:00,4
2019-07-16 00:25:00,4
2019-07-16 00:26:00,6
2019-07-16 00:27:00,6
2019-07-16 00:28:00,4
2019-07-16 00:29:00,8
2019-07-16 00:30:00,4
2019-07-16 06:47:00,1
2019-07-16 06:50:00,1
2019-07-16 22:54:00,4
2019-07-16 22:57:00,4
2019-07-16 23:01:00,4
2019-07-16 23:10:00,4
