27,select * from sppLines where specObjId=#
2019-07-16 00:34:00,1
2019-07-16 00:50:00,1
2019-07-16 01:39:00,1
2019-07-16 01:48:00,1
2019-07-16 01:50:00,1
2019-07-16 01:54:00,1
2019-07-16 01:57:00,1
2019-07-16 01:58:00,1
2019-07-16 02:05:00,1
2019-07-16 02:24:00,1
2019-07-16 08:33:00,1
2019-07-16 13:32:00,1
2019-07-16 14:26:00,1
2019-07-16 15:42:00,1
2019-07-16 16:24:00,1
2019-07-16 16:49:00,1
2019-07-16 16:51:00,1
2019-07-16 17:51:00,1
2019-07-16 17:55:00,1
2019-07-16 19:26:00,1
2019-07-16 19:29:00,1
2019-07-16 19:35:00,1
2019-07-16 19:49:00,1
2019-07-16 21:01:00,2
2019-07-16 21:25:00,1
2019-07-16 23:01:00,1
