32,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-05-11 03:52:00,3
2019-05-11 03:54:00,2
2019-05-11 03:56:00,2
2019-05-11 03:57:00,3
2019-05-11 03:58:00,1
2019-05-11 04:00:00,1
2019-05-11 04:03:00,1
2019-05-11 09:52:00,1
2019-05-11 11:24:00,1
2019-05-11 12:09:00,1
2019-05-11 12:11:00,1
2019-05-11 12:12:00,2
2019-05-11 12:31:00,1
2019-05-11 12:39:00,1
2019-05-11 12:40:00,1
2019-05-11 12:41:00,2
2019-05-11 12:43:00,1
2019-05-11 21:29:00,1
2019-05-11 21:31:00,1
2019-05-11 22:07:00,2
2019-05-11 23:25:00,1
2019-05-11 23:31:00,2
