95,select distinct parent from DBViewCols where viewname=&&&
2019-05-11 00:19:00,3
2019-05-11 01:10:00,1
2019-05-11 01:55:00,1
2019-05-11 01:56:00,1
2019-05-11 02:05:00,1
2019-05-11 02:23:00,1
2019-05-11 03:47:00,1
2019-05-11 03:48:00,3
2019-05-11 03:54:00,2
2019-05-11 03:56:00,2
2019-05-11 03:57:00,3
2019-05-11 04:01:00,1
2019-05-11 04:03:00,1
2019-05-11 04:08:00,1
2019-05-11 04:50:00,1
2019-05-11 06:51:00,1
2019-05-11 06:53:00,1
2019-05-11 06:57:00,1
2019-05-11 07:14:00,1
2019-05-11 10:21:00,1
2019-05-11 10:52:00,1
2019-05-11 11:13:00,1
2019-05-11 16:15:00,1
2019-05-11 20:09:00,1
2019-05-11 20:10:00,8
2019-05-11 20:11:00,1
2019-05-11 22:30:00,1
2019-05-11 23:27:00,1
2019-05-11 23:29:00,1
2019-05-11 23:38:00,1
2019-05-11 23:44:00,1
2019-05-11 23:45:00,1
2019-05-11 23:46:00,6
2019-05-11 23:47:00,7
2019-05-11 23:48:00,8
2019-05-11 23:49:00,7
2019-05-11 23:50:00,5
2019-05-11 23:51:00,7
2019-05-11 23:52:00,7
2019-05-11 23:53:00,1
