286,select * from Frame where fieldId=#
2019-05-11 00:20:00,9
2019-05-11 00:21:00,25
2019-05-11 00:23:00,6
2019-05-11 00:24:00,5
2019-05-11 03:07:00,1
2019-05-11 03:46:00,1
2019-05-11 07:10:00,1
2019-05-11 08:45:00,1
2019-05-11 09:37:00,2
2019-05-11 11:40:00,3
2019-05-11 11:41:00,2
2019-05-11 13:20:00,2
2019-05-11 14:54:00,1
2019-05-11 15:07:00,1
2019-05-11 15:08:00,9
2019-05-11 15:32:00,1
2019-05-11 17:39:00,5
2019-05-11 17:40:00,2
2019-05-11 18:34:00,3
2019-05-11 18:35:00,33
2019-05-11 18:36:00,19
2019-05-11 18:38:00,8
2019-05-11 20:35:00,18
2019-05-11 20:40:00,13
2019-05-11 20:41:00,36
2019-05-11 20:42:00,36
2019-05-11 20:43:00,4
2019-05-11 22:25:00,23
2019-05-11 22:26:00,16
