54,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-05-11 00:35:00,2
2019-05-11 00:39:00,1
2019-05-11 00:46:00,1
2019-05-11 00:47:00,1
2019-05-11 00:49:00,1
2019-05-11 00:50:00,1
2019-05-11 00:51:00,1
2019-05-11 00:57:00,1
2019-05-11 01:02:00,3
2019-05-11 01:07:00,1
2019-05-11 01:14:00,1
2019-05-11 01:19:00,1
2019-05-11 01:22:00,1
2019-05-11 01:29:00,1
2019-05-11 01:32:00,1
2019-05-11 01:45:00,1
2019-05-11 01:51:00,1
2019-05-11 01:58:00,1
2019-05-11 02:13:00,1
2019-05-11 02:21:00,1
2019-05-11 02:29:00,2
2019-05-11 10:43:00,2
2019-05-11 13:26:00,1
2019-05-11 16:34:00,1
2019-05-11 18:10:00,1
2019-05-11 18:17:00,1
2019-05-11 18:38:00,1
2019-05-11 18:39:00,1
2019-05-11 19:00:00,1
2019-05-11 19:41:00,1
2019-05-11 19:48:00,1
2019-05-11 19:53:00,1
2019-05-11 19:59:00,2
2019-05-11 20:00:00,2
2019-05-11 20:01:00,1
2019-05-11 20:08:00,1
2019-05-11 20:18:00,1
2019-05-11 20:20:00,1
2019-05-11 20:21:00,1
2019-05-11 20:22:00,1
2019-05-11 20:33:00,1
2019-05-11 20:45:00,1
2019-05-11 20:48:00,1
2019-05-11 21:03:00,1
2019-05-11 22:38:00,1
2019-05-11 22:50:00,1
2019-05-11 22:51:00,1
