1,"SELECT objID, ra, dec, psfMag_g, psfMag_i into mydb.MyTable_# from PhotoObjAll WHERE   psfMag_g-psfMag_i > #    AND psfMag_g-psfMag_i < #   AND psfMag_i > #   AND psfMag_i < #   AND ra > #   AND ra < #   into mydb.#_#"
2019-05-11 11:54:00,1
