75,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-05-11 00:45:00,1
2019-05-11 00:57:00,1
2019-05-11 01:28:00,1
2019-05-11 01:33:00,1
2019-05-11 01:41:00,1
2019-05-11 01:45:00,1
2019-05-11 01:53:00,1
2019-05-11 02:08:00,1
2019-05-11 02:09:00,1
2019-05-11 02:28:00,1
2019-05-11 03:13:00,1
2019-05-11 04:54:00,2
2019-05-11 04:56:00,1
2019-05-11 05:46:00,1
2019-05-11 06:01:00,1
2019-05-11 06:04:00,1
2019-05-11 06:16:00,1
2019-05-11 06:44:00,1
2019-05-11 07:01:00,1
2019-05-11 07:10:00,1
2019-05-11 07:36:00,1
2019-05-11 08:06:00,1
2019-05-11 09:52:00,1
2019-05-11 10:29:00,1
2019-05-11 11:49:00,1
2019-05-11 12:01:00,2
2019-05-11 12:19:00,1
2019-05-11 12:22:00,1
2019-05-11 12:28:00,1
2019-05-11 12:49:00,1
2019-05-11 12:54:00,1
2019-05-11 12:58:00,1
2019-05-11 13:11:00,1
2019-05-11 13:26:00,1
2019-05-11 13:30:00,1
2019-05-11 15:15:00,2
2019-05-11 16:06:00,1
2019-05-11 17:16:00,1
2019-05-11 17:40:00,1
2019-05-11 17:41:00,1
2019-05-11 17:43:00,1
2019-05-11 17:59:00,1
2019-05-11 18:13:00,1
2019-05-11 18:22:00,1
2019-05-11 18:37:00,1
2019-05-11 19:03:00,1
2019-05-11 19:19:00,1
2019-05-11 19:47:00,1
2019-05-11 19:50:00,1
2019-05-11 20:11:00,1
2019-05-11 20:54:00,1
2019-05-11 22:28:00,1
2019-05-11 22:31:00,1
2019-05-11 22:34:00,1
2019-05-11 22:37:00,1
2019-05-11 22:40:00,1
2019-05-11 22:43:00,1
2019-05-11 22:53:00,1
2019-05-11 22:58:00,1
2019-05-11 23:04:00,1
2019-05-11 23:21:00,1
2019-05-11 23:25:00,1
2019-05-11 23:26:00,1
2019-05-11 23:28:00,1
2019-05-11 23:30:00,1
2019-05-11 23:31:00,1
2019-05-11 23:39:00,1
2019-05-11 23:48:00,1
2019-05-11 23:49:00,1
2019-05-11 23:50:00,1
2019-05-11 23:56:00,1
2019-05-11 23:58:00,1
