1,"SELECT dered_u, dered_g, dered_r, dered_i, dered_z, ra, dec, za.z INTO mydb.photoz_class_radec FROM SpecObjAll za JOIN PhotoObjAll po ON (po.objID = za.bestObjID) JOIN galSpecInfo zi ON (zi.SpecObjID = za.specObjID) WHERE za.z > # and za.zWarning=# and za.targetType =&&& and za.survey=&&& and za.class=&&& and zi.primtarget>=# and po.clean=# and po.insideMask=# and (po.petroMag_r - po.extinction_r)<=# and za.sciencePrimary=#"
2019-04-09 10:11:00,1
