5545,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-04-09 00:01:00,11
2019-04-09 00:02:00,6
2019-04-09 00:04:00,2
2019-04-09 00:05:00,9
2019-04-09 00:06:00,8
2019-04-09 00:08:00,2
2019-04-09 00:11:00,11
2019-04-09 00:12:00,7
2019-04-09 00:14:00,2
2019-04-09 00:15:00,10
2019-04-09 00:16:00,6
2019-04-09 00:18:00,2
2019-04-09 00:21:00,11
2019-04-09 00:22:00,6
2019-04-09 00:24:00,2
2019-04-09 00:25:00,9
2019-04-09 00:26:00,6
2019-04-09 00:28:00,2
2019-04-09 00:31:00,11
2019-04-09 00:32:00,7
2019-04-09 00:34:00,2
2019-04-09 00:35:00,9
2019-04-09 00:36:00,6
2019-04-09 00:38:00,2
2019-04-09 00:41:00,10
2019-04-09 00:42:00,7
2019-04-09 00:44:00,2
2019-04-09 00:45:00,9
2019-04-09 00:46:00,7
2019-04-09 00:48:00,1
2019-04-09 00:49:00,1
2019-04-09 00:51:00,10
2019-04-09 00:52:00,7
2019-04-09 00:54:00,2
2019-04-09 00:55:00,9
2019-04-09 00:56:00,6
2019-04-09 00:58:00,1
2019-04-09 00:59:00,1
2019-04-09 01:01:00,10
2019-04-09 01:02:00,7
2019-04-09 01:04:00,4
2019-04-09 01:05:00,10
2019-04-09 01:06:00,6
2019-04-09 01:08:00,1
2019-04-09 01:09:00,1
2019-04-09 01:11:00,10
2019-04-09 01:12:00,7
2019-04-09 01:14:00,2
2019-04-09 01:15:00,14
2019-04-09 01:16:00,6
2019-04-09 01:18:00,1
2019-04-09 01:19:00,1
2019-04-09 01:21:00,10
2019-04-09 01:22:00,8
2019-04-09 01:24:00,3
2019-04-09 01:25:00,10
2019-04-09 01:26:00,6
2019-04-09 01:28:00,1
2019-04-09 01:29:00,1
2019-04-09 01:31:00,10
2019-04-09 01:32:00,7
2019-04-09 01:34:00,2
2019-04-09 01:35:00,11
2019-04-09 01:36:00,6
2019-04-09 01:38:00,1
2019-04-09 01:39:00,1
2019-04-09 01:41:00,10
2019-04-09 01:42:00,7
2019-04-09 01:44:00,3
2019-04-09 01:45:00,10
2019-04-09 01:46:00,6
2019-04-09 01:48:00,1
2019-04-09 01:49:00,1
2019-04-09 01:51:00,10
2019-04-09 01:52:00,6
2019-04-09 01:53:00,2
2019-04-09 01:54:00,2
2019-04-09 01:55:00,9
2019-04-09 01:56:00,6
2019-04-09 01:58:00,1
2019-04-09 01:59:00,1
2019-04-09 02:01:00,10
2019-04-09 02:02:00,6
2019-04-09 02:03:00,1
2019-04-09 02:04:00,2
2019-04-09 02:05:00,9
2019-04-09 02:06:00,6
2019-04-09 02:08:00,1
2019-04-09 02:09:00,1
2019-04-09 02:11:00,7
2019-04-09 02:12:00,9
2019-04-09 02:13:00,1
2019-04-09 02:14:00,2
2019-04-09 02:15:00,9
2019-04-09 02:16:00,6
2019-04-09 02:19:00,2
2019-04-09 02:21:00,7
2019-04-09 02:22:00,9
2019-04-09 02:23:00,1
2019-04-09 02:24:00,2
2019-04-09 02:25:00,9
2019-04-09 02:26:00,6
2019-04-09 02:29:00,2
2019-04-09 02:31:00,5
2019-04-09 02:32:00,9
2019-04-09 02:33:00,3
2019-04-09 02:34:00,2
2019-04-09 02:35:00,9
2019-04-09 02:36:00,6
2019-04-09 02:39:00,2
2019-04-09 02:41:00,5
2019-04-09 02:42:00,9
2019-04-09 02:43:00,3
2019-04-09 02:44:00,2
2019-04-09 02:45:00,9
2019-04-09 02:46:00,8
2019-04-09 02:49:00,2
2019-04-09 02:51:00,5
2019-04-09 02:52:00,9
2019-04-09 02:53:00,3
2019-04-09 02:54:00,2
2019-04-09 02:55:00,9
2019-04-09 02:56:00,6
2019-04-09 02:59:00,2
2019-04-09 03:01:00,5
2019-04-09 03:02:00,9
2019-04-09 03:03:00,3
2019-04-09 03:04:00,3
2019-04-09 03:05:00,9
2019-04-09 03:06:00,6
2019-04-09 03:09:00,2
2019-04-09 03:11:00,5
2019-04-09 03:12:00,9
2019-04-09 03:13:00,3
2019-04-09 03:14:00,2
2019-04-09 03:15:00,10
2019-04-09 03:16:00,6
2019-04-09 03:19:00,2
2019-04-09 03:21:00,4
2019-04-09 03:22:00,11
2019-04-09 03:23:00,3
2019-04-09 03:24:00,2
2019-04-09 03:25:00,9
2019-04-09 03:26:00,6
2019-04-09 03:29:00,2
2019-04-09 03:31:00,3
2019-04-09 03:32:00,11
2019-04-09 03:33:00,4
2019-04-09 03:34:00,2
2019-04-09 03:35:00,10
2019-04-09 03:36:00,6
2019-04-09 03:39:00,2
2019-04-09 03:41:00,2
2019-04-09 03:42:00,12
2019-04-09 03:43:00,3
2019-04-09 03:44:00,2
2019-04-09 03:45:00,9
2019-04-09 03:46:00,6
2019-04-09 03:49:00,2
2019-04-09 03:51:00,2
2019-04-09 03:52:00,12
2019-04-09 03:53:00,4
2019-04-09 03:54:00,2
2019-04-09 03:55:00,9
2019-04-09 03:56:00,6
2019-04-09 03:59:00,2
2019-04-09 04:01:00,2
2019-04-09 04:02:00,12
2019-04-09 04:03:00,3
2019-04-09 04:04:00,4
2019-04-09 04:05:00,9
2019-04-09 04:06:00,6
2019-04-09 04:09:00,2
2019-04-09 04:11:00,2
2019-04-09 04:12:00,12
2019-04-09 04:13:00,3
2019-04-09 04:14:00,2
2019-04-09 04:15:00,10
2019-04-09 04:16:00,8
2019-04-09 04:19:00,2
2019-04-09 04:21:00,2
2019-04-09 04:22:00,12
2019-04-09 04:23:00,3
2019-04-09 04:24:00,2
2019-04-09 04:25:00,11
2019-04-09 04:26:00,6
2019-04-09 04:29:00,2
2019-04-09 04:31:00,2
2019-04-09 04:32:00,12
2019-04-09 04:33:00,3
2019-04-09 04:34:00,2
2019-04-09 04:35:00,10
2019-04-09 04:36:00,6
2019-04-09 04:39:00,2
2019-04-09 04:41:00,2
