103,select * from Photoz where objid=#
2019-04-09 00:56:00,1
2019-04-09 02:05:00,1
2019-04-09 02:09:00,1
2019-04-09 02:19:00,1
2019-04-09 02:31:00,1
2019-04-09 02:45:00,1
2019-04-09 03:02:00,1
2019-04-09 03:47:00,1
2019-04-09 04:19:00,1
2019-04-09 04:32:00,1
2019-04-09 04:37:00,1
2019-04-09 04:40:00,1
2019-04-09 05:36:00,1
2019-04-09 05:50:00,1
2019-04-09 06:04:00,1
2019-04-09 06:48:00,1
2019-04-09 07:01:00,2
2019-04-09 07:37:00,1
2019-04-09 07:53:00,1
2019-04-09 07:57:00,1
2019-04-09 08:05:00,1
2019-04-09 08:38:00,1
2019-04-09 08:40:00,1
2019-04-09 08:45:00,1
2019-04-09 08:53:00,7
2019-04-09 08:54:00,33
2019-04-09 08:56:00,1
2019-04-09 09:20:00,1
2019-04-09 09:35:00,1
2019-04-09 11:06:00,1
2019-04-09 11:32:00,1
2019-04-09 11:37:00,1
2019-04-09 11:44:00,1
2019-04-09 11:55:00,1
2019-04-09 12:09:00,1
2019-04-09 12:21:00,1
2019-04-09 12:38:00,1
2019-04-09 13:04:00,1
2019-04-09 13:29:00,1
2019-04-09 13:56:00,1
2019-04-09 14:12:00,1
2019-04-09 15:04:00,1
2019-04-09 15:09:00,1
2019-04-09 15:24:00,1
2019-04-09 16:01:00,1
2019-04-09 16:10:00,1
2019-04-09 16:34:00,1
2019-04-09 16:53:00,1
2019-04-09 16:55:00,1
2019-04-09 17:14:00,1
2019-04-09 17:51:00,1
2019-04-09 18:10:00,1
2019-04-09 18:17:00,1
2019-04-09 18:35:00,1
2019-04-09 18:53:00,1
2019-04-09 19:10:00,1
2019-04-09 19:11:00,1
2019-04-09 19:17:00,1
2019-04-09 19:24:00,1
2019-04-09 19:25:00,1
2019-04-09 19:46:00,1
2019-04-09 21:12:00,1
2019-04-09 21:20:00,1
2019-04-09 22:40:00,1
